Name,Extracted_name,Value,Raw_unit,Type,Molecular_weight
Ir0.6Ru0.4O2,"[{'Ir': '0.6', 'Ru': '0.4', 'O': '2.0'}]",1.57,V,Anod,187.75799999999998
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",0.16,mV,Anod,459.08299999999997
MnCo2O4,"[{'Mn': '1.0', 'Co': '2.0', 'O': '4.0'}]",3.0,Vvs.Li+,Anod,236.8
CuHCF,"[{'Cu': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",0.05,mV,Cath,95.563
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",2.0,V,Anod,109.744
Li2CoMn3O8,"[{'Li': '2.0', 'Co': '1.0', 'Mn': '3.0', 'O': '8.0'}]",5.0,V,Cath,365.619
FeF3,"[{'Fe': '1.0', 'F': '3.0'}]",4.5,V,Cath,112.839
Si / C @ TiO2,"[{'Si': '1.0'}, {'C': '1.0', 'Ti': '1.0', 'O': '2.0'}]",3.1,V,Anod,119.961
LiNi0.70Co0.30O2,"[{'Li': '1.0', 'Ni': '0.7', 'Co': '0.3', 'O': '2.0'}]",3.75,V,Cath,97.703
MnO / C,"[{'Mn': '1.0', 'O': '1.0'}, {'C': '1.0'}]",3.0,V,Anod,82.948
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",2.4,V,Anod,459.08299999999997
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",3.0,V,Cath,407.61299999999994
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",2.5,V,Cath,180.812
Li1.26Mn0.52Fe0.22O2,"[{'Li': '1.26', 'Mn': '0.52', 'Fe': '0.22', 'O': '2.0'}]",4.8,V,Cath,81.59606000000001
Na1.86Fe3(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '1.86', 'Fe': '3.0'}]",3.75,V,Cath,495.2063999999999
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.0,V,Cath,157.755
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.17,V,Cath,157.755
CS-Ex,"[{'C': '1.0', 'S': '1.0'}]",1.8,V,Cath,44.071
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",3.66,V,Cath,70.937
FeSi6 / C,"[{'Fe': '1.0', 'Si': '6.0'}, {'C': '1.0'}]",0.4,V,Anod,236.36599999999999
Li2FeP2O7 pyrophosphate,"[{'Li': '2.0', 'Fe': '1.0', 'P': '2.0', 'O': '7.0'}]",3.5,Vvs,Cath,243.666
Ti4O7 / MCO,"[{'Ti': '4.0', 'O': '7.0'}]",2.2,V,Cath,303.461
LMO,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",3.5,V,Cath,180.812
LiFeSO4F,"[{'Li': '1.0', 'Fe': '1.0', 'S': '1.0', 'O': '4.0', 'F': '1.0'}]",3.6,V,Cath,177.839
Ti3C2,"[{'Ti': '3.0', 'C': '2.0'}]",2.1,V,Cath,167.623
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",3.0,V,Cath,180.812
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",0.05,V,Anod,150.708
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",2.0,V,Cath,97.87100000000001
LiMnBO3,"[{'Li': '1.0', 'Mn': '1.0', 'B': '1.0', 'O': '3.0'}]",0.76,V,Anod,120.685
NiO,"[{'Ni': '1.0', 'O': '1.0'}]",1.25,V,Anod,74.692
Li4C24H8O8,"[{'Li': '4.0', 'C': '24.0', 'H': '8.0', 'O': '8.0'}]",1.1,V,Anod,452.08000000000004
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.3,V,Cath,97.87100000000001
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.6,Vvs.Li+,Cath,157.755
LiVPO4F,"[{'Li': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",4.2,V,Cath,171.84949999999998
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4.5,V,Cath,180.812
MnP,"[{'Mn': '1.0', 'P': '1.0'}]",2.0,V,Anod,85.912
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.43,V,Cath,157.755
Sn / Cu @ C,"[{'Sn': '1.0'}, {'Cu': '1.0', 'C': '1.0'}]",2.2,V,Anod,194.267
Mo6S8,"[{'Mo': '6.0', 'S': '8.0'}]",2.5,V,Anod,832.1800000000001
LiNiPO4,"[{'Li': '1.0', 'Ni': '1.0', 'P': '1.0', 'O': '4.0'}]",5.1,V,Cath,160.603
Pd / Pt,"[{'Pd': '1.0'}, {'Pt': '1.0'}]",3.0,V,Anod,301.5
NaV3(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Na': '1.0', 'V': '3.0'}, {'C': '1.0'}]",1.8,V,Anod,472.7355
LiTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ti': '2.0'}]",0.65,V,Anod,387.58399999999995
GeP,"[{'Ge': '1.0', 'P': '1.0'}]",2.5,Vvs.Na+,Anod,103.604
V2O5,"[{'V': '2.0', 'O': '5.0'}]",2.85,V,Cath,181.878
Li[Ni0.5Mn1.5]O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",4.7,V versus,Cath,182.6895
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",3.6,V,Cath,169.766
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.5,V,Cath,157.755
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",4.7,VversusL,Cath,182.6895
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",2.5,VversusL,Cath,169.766
NaVPO4F,"[{'Na': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",0.2,V vs,Cath,187.8995
Li2CoTi3O8,"[{'Li': '2.0', 'Co': '1.0', 'Ti': '3.0', 'O': '8.0'}]",0.56,V,Anod,344.406
Ni / PCNFO-S,"[{'Ni': '1.0'}, {'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0', 'O': '1.0'}]",0.16,V,Cath,150.682
Na3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}]",3.0,V,Anod,455.763
Fe0.5Ti2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Fe': '0.5', 'Ti': '2.0'}]",3.0,V,Anod,408.56649999999996
(LNMO)95 @ (YBCO)5,"[{'Y': '5.0', 'B': '5.0', 'C': '5.0', 'O': '5.0'}]",4.9,V,Cath,638.63
NiO,"[{'Ni': '1.0', 'O': '1.0'}]",2.2,V,Anod,74.692
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",5.0,V,Cath,182.6895
LiFe0.2Mn1.8O4,"[{'Li': '1.0', 'Fe': '0.2', 'Mn': '1.8', 'O': '4.0'}]",2.7,V,Cath,180.9934
NVP,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",0.8,V,Cath,95.9225
Na3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}]",3.4,V,Cath,455.763
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1.0,V,Cath,79.865
OH-S @ MnO2,"[{'O': '1.0', 'H': '1.0'}, {'Mn': '1.0', 'O': '2.0'}]",2.35,V,Cath,103.94300000000001
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",3.0,V,Anod,459.08299999999997
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",2.7,V,Cath,207.091
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",3.0,V,Anod,79.865
FeS2,"[{'Fe': '1.0', 'S': '2.0'}]",0.8,V,Cath,119.965
LiNi1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",4.3,V,Cath,96.4535812
Li[Li0.2Ni0.2Mn0.6]O2,"[{'Li': '1.2', 'Ni': '0.2', 'Mn': '0.6', 'O': '2.0'}]",4.8,V,Cath,85.0274
Ni3S2 / Ni,"[{'Ni': '3.0', 'S': '2.0'}, {'Ni': '1.0'}]",0.45,V,Cath,298.892
LiFePO4 / CâSn,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.0,V,Cath,157.755
CoFe2O4,"[{'Co': '1.0', 'Fe': '2.0', 'O': '4.0'}]",1.28,V,Anod,234.619
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",4.9,V,Cath,182.6895
Mn2CoO4,"[{'Mn': '2.0', 'Co': '1.0', 'O': '4.0'}]",0.02,V,Anod,232.805
TiS2,"[{'Ti': '1.0', 'S': '2.0'}]",1.7,V,Anod,111.987
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.1,V,Cath,157.755
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1.8,V,Anod,79.865
LiMn 2 O 4 and CaCO 3-coated LiMn,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4.1,V,Cath,180.812
K3PW12O40,"[{'K': '3.0', 'P': '1.0', 'W': '12.0', 'O': '40.0'}]",0.1,V,Anod,2994.308
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",3.0,V,Cath,97.87100000000001
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",1.5,V vs. Li,Anod,109.744
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",3.0,V,Cath,180.812
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",3.0,V,Anod,150.708
K0.23V2O5,"[{'K': '0.23', 'V': '2.0', 'O': '5.0'}]",0.82,V,Anod,190.87054
LiNi0.8Co0.15Al0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Al': '0.05', 'O': '2.0'}]",4.33,V,Cath,96.08145
NPV,"[{'N': '1.0', 'P': '1.0', 'V': '1.0'}]",3.0,V vs. Li,Anod,95.9225
LiFe0.4Cu0.4Mn1.2O4,"[{'Li': '1.0', 'Fe': '0.4', 'Cu': '0.4', 'Mn': '1.2', 'O': '4.0'}]",3.13,V,Cath,184.61800000000002
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.5,V,Cath,157.755
SnCoC,"[{'Sn': '1.0', 'Co': '1.0', 'C': '1.0'}]",0.2,V,Anod,189.654
Li3Fe2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'Fe': '2.0'}, {'C': '1.0'}]",0.1,V,Cath,429.431
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.5,VversusL,Cath,157.755
NFS,"[{'N': '1.0', 'F': '1.0', 'S': '1.0'}]",4.5,V vs. Na,Cath,65.065
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.4,VvsLi,Cath,157.755
CuO,"[{'Cu': '1.0', 'O': '1.0'}]",0.97,V versus,Anod,79.545
Li9V3(P2O7)3(PO4)2 / carbon,"[{'P': '8.0', 'O': '29.0', 'Li': '9.0', 'V': '3.0'}]",4.6,V,Cath,927.0475000000001
S0.94Se0.06,"[{'S': '0.94', 'Se': '0.06'}]",0.8,V,Cath,34.874660000000006
NiS2-40,"[{'Ni': '1.0', 'S': '2.0'}]",0.5,V,Cath,122.813
LCO,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",3.5,V,Cath,97.87100000000001
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",1.5,V,Cath,180.812
LiNi0.6Co0.2Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",3.0,V,Cath,96.928
Sb2O3 / Ti3C2Tx,"[{'Sb': '2.0', 'O': '3.0'}]",2.5,V,Anod,291.517
SIB,"[{'S': '1.0', 'I': '1.0', 'B': '1.0'}]",3.4,V,Cath,169.77
MnFe2O4,"[{'Mn': '1.0', 'Fe': '2.0', 'O': '4.0'}]",1.3,V,Anod,230.624
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",1.9,V,Anod,159.687
Li2ZnTi3O8,"[{'Li': '2.0', 'Zn': '1.0', 'Ti': '3.0', 'O': '8.0'}]",1.65,V,Anod,350.853
NaTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '1.0', 'Ti': '2.0'}]",2.1,V,Anod,403.63399999999996
Cu0.02Mg0.02,"[{'Cu': '0.02', 'Mg': '0.02'}]",1.5,V,Cath,1.75702
Li3FeF6 / CNTs,"[{'Li': '3.0', 'Fe': '1.0', 'F': '6.0'}]",2.9,V,Cath,190.653
CuO,"[{'Cu': '1.0', 'O': '1.0'}]",2.5,V,Anod,79.545
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",1.027,V,Cath,207.091
BP-Al,"[{'B': '1.0', 'P': '1.0'}]",2.2,V,Cath,41.784
Li2MnSiO4,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",3.0,V,Cath,160.899
Li1.05Ni1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.05', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",4.3,V,Cath,96.8005812
Li2S / CNT / C-N / O,"[{'Li': '2.0', 'S': '1.0'}, {'O': '1.0'}]",0.08,V,Cath,61.93900000000001
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",3.0,V vs. Li,Anod,240.79500000000002
RuO2,"[{'Ru': '1.0', 'O': '2.0'}]",4.7,V,Cath,133.06799999999998
Nd-doped Li3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}, {'C': '1.0'}]",4.1,V,Cath,419.62399999999997
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4.0,V,Cath,180.812
Ag / MnO2-3,"[{'Ag': '1.0'}, {'Mn': '1.0', 'O': '2.0'}]",0.85,V,Cath,194.80599999999998
Na4MnV(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '4.0', 'Mn': '1.0', 'V': '1.0'}]",3.3,V,Cath,482.74949999999995
LiNi0.8Co0.15Al0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Al': '0.05', 'O': '2.0'}]",4.3,V,Cath,96.08145
Li1.2Mn0.54Ni0.13Co0.13O2,"[{'Li': '1.2', 'Mn': '0.54', 'Ni': '0.13', 'Co': '0.13', 'O': '2.0'}]",3.05,V,Cath,85.2839
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",4.5,V vs. Li,Cath,182.6895
LiNi1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",0.25,mV,Cath,96.4535812
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.5,Vvs.Li,Cath,157.755
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1.0,V,Anod,459.08299999999997
Li1.2Mn0.4Co0.4O2,"[{'Li': '1.2', 'Mn': '0.4', 'Co': '0.4', 'O': '2.0'}]",2.0,V,Cath,85.87440000000001
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.2,V,Cath,97.87100000000001
Na2MnPO4F,"[{'Na': '2.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",3.6,V,Cath,214.886
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.3,V,Cath,157.755
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.5,V,Cath,97.87100000000001
PdO / C,"[{'Pd': '1.0', 'O': '1.0'}, {'C': '1.0'}]",2.75,V,Cath,134.43
NVP,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",3.6,V vs. Na,Cath,95.9225
Pt / Ti4O7,"[{'Pt': '1.0'}, {'Ti': '4.0', 'O': '7.0'}]",1.5,V,Cath,498.541
CoO,"[{'Co': '1.0', 'O': '1.0'}]",1.8,V,Anod,74.932
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",1.4,V,Anod,109.744
Li2FeSiO4 / CNTs / C,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}, {'C': '1.0'}]",4.5,V,Cath,173.817
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.45,V,Cath,157.755
Li2.1Ru0.9Co0.1O3,"[{'Li': '2.1', 'Ru': '0.9', 'Co': '0.1', 'O': '3.0'}]",4.0,V,Cath,159.4273
Ti4O7,"[{'Ti': '4.0', 'O': '7.0'}]",4.2,V,Cath,303.461
CoSn,"[{'Co': '1.0', 'Sn': '1.0'}]",1.6,V,Anod,177.643
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.4,V,Cath,97.87100000000001
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4.3,Vvs.Li+,Cath,180.812
K2FeO4,"[{'K': '2.0', 'Fe': '1.0', 'O': '4.0'}]",1.27,V,Cath,198.037
Na3V2(PO4)2F3,"[{'P': '2.0', 'O': '8.0', 'Na': '3.0', 'V': '2.0', 'F': '3.0'}]",3.9,Vvs.Na+,Cath,417.7869999999999
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.8,V,Cath,97.87100000000001
ZnO @ GN-1,"[{'Zn': '1.0', 'O': '1.0'}]",0.5,V,Anod,81.37899999999999
LiMnPO4 / C,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",4.8,V,Cath,168.859
VS2,"[{'V': '1.0', 'S': '2.0'}]",1.5,V,Anod,115.0615
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",0.9,V,Cath,180.812
LiNi0.85Co0.15O2,"[{'Li': '1.0', 'Ni': '0.85', 'Co': '0.15', 'O': '2.0'}]",0.05,mV,Cath,97.667
Li0.946Ca0.027CoO2,"[{'Li': '0.946', 'Ca': '0.027', 'Co': '1.0', 'O': '2.0'}]",4.3,Vvs.Li+,Cath,98.57834600000001
0.5Li2MnO3-0.5LiMn0.5Ni0.5O2,"[{'Li': '2.0', 'Mn': '1.0', 'O': '3.0'}]",3.28,V,Cath,116.815
SiOC,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",2.0,VvsLi,Anod,56.095
MoO3,"[{'Mo': '1.0', 'O': '3.0'}]",2.7,V vs. Li,Anod,143.947
Na3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}]",2.5,V,Cath,455.763
Li1.2Ni0.2Mn0.6O2,"[{'Li': '1.2', 'Ni': '0.2', 'Mn': '0.6', 'O': '2.0'}]",2.5,V,Cath,85.0274
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",3.0,V,Cath,109.744
Li1.09Mn1.91O4,"[{'Li': '1.09', 'Mn': '1.91', 'O': '4.0'}]",4.3,V,Cath,176.49218
Li[Li0.2Ni0.2Mn0.6]O2,"[{'Li': '1.2', 'Ni': '0.2', 'Mn': '0.6', 'O': '2.0'}]",4.2,V,Cath,85.0274
ZnO,"[{'Zn': '1.0', 'O': '1.0'}]",0.1,V,Anod,81.37899999999999
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.0,V,Cath,97.87100000000001
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",1.0,V,Cath,180.812
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.2,VversusL,Cath,157.755
NVP,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",0.6,V,Cath,95.9225
VB2 / Ni,"[{'V': '1.0', 'B': '2.0'}, {'Ni': '1.0'}]",0.7,V,Anod,131.2545
Si / copper,"[{'Si': '1.0'}, {'Cu': '1.0'}]",1.6,Vvs.Li+,Anod,91.631
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",3.0,V,Anod,79.865
Li3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}, {'C': '1.0'}]",4.5,V,Cath,419.62399999999997
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.5,V,Cath,97.87100000000001
LiNi0.5Co0.2Mn0.3O2,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.2', 'Mn': '0.3', 'O': '2.0'}]",4.5,V,Cath,96.5525
In2O3,"[{'In': '2.0', 'O': '3.0'}]",0.8,V,Cath,277.637
KMnHCF,"[{'K': '1.0', 'Mn': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",0.6,V,Anod,126.053
Manganese oxide,"[{'Mn': '2.0', 'O': '7.0'}]",2.5,Vvs.Li,Cath,221.86900000000003
LCO,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.2,V vs. Li,Cath,97.87100000000001
Ni / Cu,"[{'Ni': '1.0'}, {'Cu': '1.0'}]",2.6,V,Cath,122.239
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",3.0,V,Anod,459.08299999999997
Na1.5VPO4.8F0.7,"[{'Na': '1.5', 'V': '1.0', 'P': '1.0', 'O': '4.8', 'F': '0.7'}]",3.3,V,Cath,206.49429999999998
NVP,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",0.67,V,Cath,95.9225
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4.0,V,Cath,180.812
LiNi0.5Co0.5PO4 / C,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.5', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",4.44,V,Cath,172.734
SiCN,"[{'Si': '1.0', 'C': '1.0', 'N': '1.0'}]",1.0,V,Anod,54.103
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.41,V,Cath,157.755
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.2,V,Cath,97.87100000000001
BP2000 carbon,"[{'B': '1.0', 'P': '2000.0'}]",3.0,Vvs.,Anod,61958.81
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",4.5,Vvs.Li,Anod,231.531
OBC,"[{'O': '1.0', 'B': '1.0', 'C': '1.0'}]",1.0,VversusL,Cath,38.82
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",3.0,V,Cath,180.812
LCO,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",3.9,V vs Li+,Cath,97.87100000000001
0.5Li[Ni0.5Mn1.5]O4Â·0.5[Li2MnO3Â,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",2.0,Vvs,Cath,182.6895
Ni(OH)2 / CNTs,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",0.4,mV,Cath,92.707
CoO / Ti3C2,"[{'Co': '1.0', 'O': '1.0'}, {'Ti': '3.0', 'C': '2.0'}]",0.8,V,Anod,242.555
NVP-750,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",0.174,V,Cath,95.9225
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.2,V,Cath,97.87100000000001
LiNi0.6Co0.2Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",4.2,V,Cath,96.928
CoCu / graphene,"[{'Co': '1.0', 'Cu': '1.0'}]",2.5,V,Cath,122.479
Na3FeF6 / CNTs,"[{'Na': '3.0', 'Fe': '1.0', 'F': '6.0'}]",4.5,V,Cath,238.803
LFP / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",4.2,V,Cath,169.766
Li3V(MoO4)3,"[{'Mo': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '1.0'}]",2.1,V,Cath,551.5995
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",5.0,V,Cath,182.6895
SnSb,"[{'Sn': '1.0', 'Sb': '1.0'}]",2.7,V,Anod,240.47
Li[Li0.3Cr0.1Mn0.6]O2,"[{'Li': '1.3', 'Cr': '0.1', 'Mn': '0.6', 'O': '2.0'}]",4.5,V,Cath,79.1824
CaMnO3 / C,"[{'Ca': '1.0', 'Mn': '1.0', 'O': '3.0'}, {'C': '1.0'}]",3.9,V,Cath,155.024
LiCrO2Â·Li2MnO3,"[{'Li': '1.0', 'Cr': '1.0', 'O': '2.0'}]",2.73,V,Cath,90.934
NiO,"[{'Ni': '1.0', 'O': '1.0'}]",3.0,V,Anod,74.692
Co / N / S-CNPs,"[{'Co': '1.0'}, {'N': '1.0'}]",1.51,V,Cath,72.94
LMO,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4.11,V,Cath,180.812
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",2.2,V,Cath,79.865
Li2S,"[{'Li': '2.0', 'S': '1.0'}]",2.39,V vs. Li,Cath,45.940000000000005
LiNiO2,"[{'Li': '1.0', 'Ni': '1.0', 'O': '2.0'}]",4.02,V,Cath,97.631
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",2.08,V,Anod,70.937
CuO,"[{'Cu': '1.0', 'O': '1.0'}]",1.0,V,Cath,79.545
NVP @ C,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}, {'C': '1.0'}]",3.31,V,Cath,107.9335
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",1.5,V,Anod,70.937
CoO / Ti3C2,"[{'Co': '1.0', 'O': '1.0'}, {'Ti': '3.0', 'C': '2.0'}]",1.7,V,Anod,242.555
NiFe2O4âCNT,"[{'Ni': '1.0', 'Fe': '2.0', 'O': '4.0'}]",4.5,V,Cath,234.379
SnO,"[{'Sn': '1.0', 'O': '1.0'}]",0.7,V,Anod,134.709
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",4.2,V,Cath,169.766
RuO2 / NiO,"[{'Ru': '1.0', 'O': '2.0'}, {'Ni': '1.0', 'O': '1.0'}]",2.75,V,Cath,207.75999999999996
