Name,Extracted_name,Value,Raw_unit,Type,Molecular_weight
SnS2 @ C,"[{'Sn': '1.0', 'S': '2.0'}, {'C': '1.0'}]",62.5,%,Anod,194.84099999999998
Fe3O4 @ C,"[{'Fe': '3.0', 'O': '4.0'}, {'C': '1.0'}]",95.7,%,Anod,243.542
V2O5,"[{'V': '2.0', 'O': '5.0'}]",100.0,%,Cath,181.878
LiAl,"[{'Li': '1.0', 'Al': '1.0'}]",90.0,%,Anod,33.922
LiNi1 / 3Mn1 / 3Co1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Mn': '0.3333', 'Co': '0.3333', 'O': '2.0'}]",89.0,%,Cath,96.4535812
CuO,"[{'Cu': '1.0', 'O': '1.0'}]",97.0,%,Anod,79.545
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",98.0,%,Cath,182.6895
Na4Fe3(PO4)2(P2O7),"[{'P': '4.0', 'O': '15.0', 'Na': '4.0', 'Fe': '3.0'}]",98.0,%,Cath,623.376
GeO2,"[{'Ge': '1.0', 'O': '2.0'}]",99.0,%,Anod,104.628
V2O3 / rGO,"[{'V': '2.0', 'O': '3.0'}]",100.0,%,Anod,149.88
NVP @ C,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}, {'C': '1.0'}]",95.8,%,Cath,107.9335
Ferrocyanide,"[{'C': '6.0', 'N': '6.0', 'Fe': '1.0'}]",75.0,%,Cath,211.953
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",95.0,%,Cath,157.755
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",78.0,%,Cath,95.7535
ZnO,"[{'Zn': '1.0', 'O': '1.0'}]",50.0,%,Anod,81.37899999999999
Co9S8 / C-S,"[{'Co': '9.0', 'S': '8.0'}]",99.0,%,Cath,786.8770000000001
CNF,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",95.8,%,Anod,45.016000000000005
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",98.0,%,Cath,97.87100000000001
SiO2,"[{'Si': '1.0', 'O': '2.0'}]",60.7,%,Anod,60.083
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",92.0,%,Cath,157.755
MoO2 / Mo2C / C,"[{'Mo': '1.0', 'O': '2.0'}, {'Mo': '2.0', 'C': '1.0'}, {'C': '1.0'}]",98.0,%,Anod,343.87000000000006
LiNi0.8Co0.15Al0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Al': '0.05', 'O': '2.0'}]",84.9,%,Cath,96.08145
LiNi0.8Co0.15Al0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Al': '0.05', 'O': '2.0'}]",40.0,%,Cath,96.08145
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",65.0,%,Anod,70.937
Zn0.9Ni0.025In0.075,"[{'Zn': '0.9', 'Ni': '0.025', 'In': '0.075'}]",98.0,%,Anod,68.92082500000001
MnCo2O4.5,"[{'Mn': '1.0', 'Co': '2.0', 'O': '4.5'}]",72.0,%,Anod,244.79950000000002
Sn3O4,"[{'Sn': '3.0', 'O': '4.0'}]",97.0,%,Anod,420.126
MnO / N-PCNTs,"[{'Mn': '1.0', 'O': '1.0'}]",65.4,%,Anod,70.937
Na4Fe3(PO4)2(P2O7),"[{'P': '4.0', 'O': '15.0', 'Na': '4.0', 'Fe': '3.0'}]",99.5,%,Cath,623.376
GeP5 / C,"[{'Ge': '1.0', 'P': '5.0'}, {'C': '1.0'}]",100.0,%,Anod,239.511
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",85.0,%,Cath,182.6895
Co3O4âNi @ Cu,"[{'Co': '3.0', 'O': '4.0'}, {'Cu': '1.0'}]",71.0,%,Anod,304.341
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",92.0,%,Anod,76.695
Ge @ C,"[{'Ge': '1.0'}, {'C': '1.0'}]",99.0,%,Anod,84.64099999999999
Fe2O3 @ C-NAA,"[{'Fe': '2.0', 'O': '3.0'}]",55.4,%,Anod,159.687
AlF3,"[{'Al': '1.0', 'F': '3.0'}]",98.1,%,Cath,83.976
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",86.0,%,Cath,182.6895
MnO2 @ C @ MnO,"[{'Mn': '1.0', 'O': '2.0'}, {'C': '1.0'}, {'Mn': '1.0', 'O': '1.0'}]",76.4,%,Anod,169.884
Co3O4 @ C,"[{'Co': '3.0', 'O': '4.0'}, {'C': '1.0'}]",58.0,%,Anod,252.806
Sb2S3,"[{'Sb': '2.0', 'S': '3.0'}]",62.0,%,Anod,339.70000000000005
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",99.0,%,Cath,157.755
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",90.8,%,Anod,40.096000000000004
MoS2 / CNTs-S,"[{'Mo': '1.0', 'S': '2.0'}]",96.6,%,Cath,160.07
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100.0,%,Cath,157.755
ZnMn2O4,"[{'Zn': '1.0', 'Mn': '2.0', 'O': '4.0'}]",91.0,%,Anod,239.252
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",86.0,%,Cath,97.87100000000001
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",61.6,%,Anod,240.79500000000002
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100.0,%,Cath,157.755
Co3V2O8,"[{'Co': '3.0', 'V': '2.0', 'O': '8.0'}]",68.8,%,Anod,406.67400000000004
SiO2,"[{'Si': '1.0', 'O': '2.0'}]",95.0,%,Anod,60.083
Li1.2Mn0.534Ni0.133Co0.133O2,"[{'Li': '1.2', 'Mn': '0.534', 'Ni': '0.133', 'Co': '0.133', 'O': '2.0'}]",83.3,%,Cath,85.30715000000001
LiCrO2Â·Li2MnO3,"[{'Li': '1.0', 'Cr': '1.0', 'O': '2.0'}]",88.0,%,Cath,90.934
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",92.0,%,Cath,157.755
FeSe2âC,"[{'Fe': '1.0', 'Se': '2.0'}]",55.07,%,Anod,213.787
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100.0,%,Cath,157.755
NVP / C-3,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",99.5,%,Cath,95.9225
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",99.5,%,Cath,157.755
LMO,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",96.2,%,Cath,180.812
V2O5Â·nH2O,"[{'V': '2.0', 'O': '5.0'}]",97.5,%,Cath,181.878
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",51.3,%,Anod,240.79500000000002
Li2NiF4-PEDOT,"[{'Li': '2.0', 'Ni': '1.0', 'F': '4.0'}]",71.7,%,Cath,148.565
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",95.0,%,Anod,76.695
MoS2 / C-CPM,"[{'Mo': '1.0', 'S': '2.0'}]",77.7,%,Anod,160.07
HCN @ TiN-S,"[{'H': '1.0', 'C': '1.0', 'N': '1.0'}, {'Ti': '1.0', 'N': '1.0'}]",98.0,%,Cath,88.9
SnO2âC,"[{'Sn': '1.0', 'O': '2.0'}]",53.1,%,Anod,150.708
LiNbO3,"[{'Li': '1.0', 'Nb': '1.0', 'O': '3.0'}]",80.0,%,Cath,147.84300000000002
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",99.6,%,Cath,182.6895
Mn3O4 @ Ti3+ / TiO2,"[{'Mn': '3.0', 'O': '4.0', 'Ti': '3.0'}, {'Ti': '1.0', 'O': '2.0'}]",100.0,%,Anod,452.27600000000007
YS-Fe2O3 @ C,"[{'Y': '1.0', 'S': '1.0'}, {'C': '1.0'}]",74.6,%,Anod,132.977
ZnO,"[{'Zn': '1.0', 'O': '1.0'}]",99.5,%,Cath,81.37899999999999
SiOC,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",63.0,%,Anod,56.095
Na0.75Mn0.70Ni0.23O2,"[{'Na': '0.75', 'Mn': '0.7', 'Ni': '0.23', 'O': '2.0'}]",43.0,%,Cath,101.19649000000001
NiO,"[{'Ni': '1.0', 'O': '1.0'}]",100.0,%,Anod,74.692
LiCrO2Â·Li2MnO3,"[{'Li': '1.0', 'Cr': '1.0', 'O': '2.0'}]",100.0,%,Cath,90.934
V2O3 / rGO,"[{'V': '2.0', 'O': '3.0'}]",65.3,%,Anod,149.88
PNP @ CNTs,"[{'P': '2.0', 'N': '1.0'}]",100.0,%,Anod,75.955
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",90.0,%,Cath,95.7535
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",92.0,%,Anod,76.695
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",57.0,%,Anod,70.937
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",65.4,%,Anod,76.695
CuO,"[{'Cu': '1.0', 'O': '1.0'}]",57.4,%,Anod,79.545
VB2 / Ni,"[{'V': '1.0', 'B': '2.0'}, {'Ni': '1.0'}]",85.6,%,Anod,131.2545
SiO,"[{'Si': '1.0', 'O': '1.0'}]",60.4,%,Anod,44.084
Germanium phosphide,"[{'Ge': '3.0', 'P': '4.0'}]",88.0,%,Anod,341.786
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100.0,%,Cath,157.755
Na3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}]",100.0,%,Cath,455.763
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",38.0,%,Anod,231.531
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",100.0,%,Anod,159.687
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",80.0,%,Anod,109.744
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",84.0,%,Anod,76.695
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",98.0,%,Anod,70.937
SnS2 @ C,"[{'Sn': '1.0', 'S': '2.0'}, {'C': '1.0'}]",98.5,%,Anod,194.84099999999998
Ni / PCNFO-S,"[{'Ni': '1.0'}, {'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0', 'O': '1.0'}]",45.2,%,Cath,150.682
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",87.4,%,Cath,97.87100000000001
VB2 / Ni,"[{'V': '1.0', 'B': '2.0'}, {'Ni': '1.0'}]",86.5,%,Anod,131.2545
Cu / Li,"[{'Cu': '1.0'}, {'Li': '1.0'}]",93.3,%,Anod,70.486
SnO2âFe2O3 @ C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",99.0,%,Anod,162.719
Mg-doped Li1.2Ni0.13Co0.13Mn0.54O,"[{'Li': '1.2', 'Ni': '0.13', 'Co': '0.13', 'Mn': '0.54', 'O': '2.0'}]",86.1,%,Cath,85.2839
LiV3O8,"[{'Li': '1.0', 'V': '3.0', 'O': '8.0'}]",100.0,%,Cath,287.7565
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",99.8,%,Anod,160.07
MnP,"[{'Mn': '1.0', 'P': '1.0'}]",21.2,%,Anod,85.912
AlF3,"[{'Al': '1.0', 'F': '3.0'}]",99.0,%,Cath,83.976
Na3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}, {'C': '1.0'}]",98.8,%,Cath,467.774
NC-Zn2SnO4,"[{'N': '1.0', 'C': '1.0'}]",46.6,%,Anod,26.018
Na2MnP2O7,"[{'Na': '2.0', 'Mn': '1.0', 'P': '2.0', 'O': '7.0'}]",81.3,%,Cath,274.85900000000004
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",100.0,%,Cath,97.87100000000001
MnO / C,"[{'Mn': '1.0', 'O': '1.0'}, {'C': '1.0'}]",69.2,%,Anod,82.948
MoS2 / CNTs-S,"[{'Mo': '1.0', 'S': '2.0'}]",76.0,%,Cath,160.07
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",99.5,%,Cath,157.755
MnO / C,"[{'Mn': '1.0', 'O': '1.0'}, {'C': '1.0'}]",58.9,%,Anod,82.948
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",98.6,%,Cath,182.6895
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",90.0,%,Cath,182.6895
SnSe0.5S0.5 / C,"[{'Sn': '1.0', 'Se': '0.5', 'S': '0.5'}, {'C': '1.0'}]",70.0,%,Anod,186.23649999999998
FeP @ C,"[{'Fe': '1.0', 'P': '1.0'}, {'C': '1.0'}]",50.0,%,Anod,98.83
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",35.0,%,Anod,70.937
Li2MgSn4,"[{'Li': '2.0', 'Mg': '1.0', 'Sn': '4.0'}]",92.8,%,Anod,513.025
FeP / rGO / CNTs-S,"[{'Fe': '1.0', 'P': '1.0'}]",100.0,%,Cath,86.819
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",69.8,%,Anod,95.606
Ni / PCNFO-S,"[{'Ni': '1.0'}, {'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0', 'O': '1.0'}]",62.8,%,Cath,150.682
Si / Sn-Ni / C / Al,"[{'Si': '1.0'}, {'C': '1.0'}, {'Al': '1.0'}]",100.0,%,Anod,67.078
RGO / Sn / Na2Zr(PO4)2,"[{'Sn': '1.0'}, {'P': '2.0', 'O': '8.0', 'Na': '2.0', 'Zr': '1.0'}]",46.4,%,Anod,445.854
LiNi0.8Co0.2O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.2', 'O': '2.0'}]",79.3,%,Cath,97.679
Si / PANi / C,"[{'Si': '1.0'}, {'C': '1.0'}]",99.0,%,Anod,40.096000000000004
CNF,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",29.0,%,Cath,45.016000000000005
V2O5,"[{'V': '2.0', 'O': '5.0'}]",89.0,%,Cath,181.878
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",0.5,%,Cath,97.87100000000001
GeO2,"[{'Ge': '1.0', 'O': '2.0'}]",28.0,%,Anod,104.628
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",78.8,%,Cath,97.87100000000001
Fe2TiO5,"[{'Fe': '2.0', 'Ti': '1.0', 'O': '5.0'}]",95.0,%,Anod,239.552
TiC / C-S,"[{'Ti': '1.0', 'C': '1.0'}]",98.7,%,Cath,59.878
SiOâC,"[{'Si': '1.0', 'O': '1.0'}]",60.4,%,Anod,44.084
LCO,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",100.0,%,Cath,97.87100000000001
LiNi1 / 3Co1 / 3Mn1 /,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '1.0'}]",93.0,%,Cath,101.0827458
Si20Co10C70,"[{'Si': '20.0', 'Co': '10.0', 'C': '70.0'}]",83.3,%,Anod,1991.8000000000002
Fe2F5 Â· H2O,"[{'H': '2.0', 'O': '1.0'}]",67.0,%,Cath,18.015
Sn(MoO4)2 / C,"[{'Mo': '2.0', 'O': '8.0', 'Sn': '1.0'}, {'C': '1.0'}]",71.7,%,Anod,450.613
Li4Ti5O12 @ C,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'C': '1.0'}]",99.0,%,Anod,471.094
Ferrocyanide,"[{'C': '6.0', 'N': '6.0', 'Fe': '1.0'}]",59.0,%,Cath,211.953
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",88.6,%,Cath,97.87100000000001
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",96.0,%,Cath,157.755
CoSe2 @ C / CNTs,"[{'Co': '1.0', 'Se': '2.0', 'C': '1.0'}]",80.0,%,Anod,228.886
SiOCâSe,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",90.0,%,Cath,56.095
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",100.0,%,Anod,159.687
LiNi0.7Co0.15Mn0.15O2,"[{'Li': '1.0', 'Ni': '0.7', 'Co': '0.15', 'Mn': '0.15', 'O': '2.0'}]",93.3,%,Cath,97.10375
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",96.58,%,Cath,95.7535
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",91.5,%,Cath,180.812
TiO2 @ C,"[{'Ti': '1.0', 'O': '2.0'}, {'C': '1.0'}]",92.0,%,Anod,91.87599999999999
Na4Fe3(PO4)2(P2O7),"[{'P': '4.0', 'O': '15.0', 'Na': '4.0', 'Fe': '3.0'}]",91.0,%,Cath,623.376
S / C,"[{'S': '1.0'}, {'C': '1.0'}]",88.0,%,Cath,44.071
Sb(H),"[{'H': '1.0', 'Sb': '1.0'}]",57.34,%,Anod,122.768
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",81.0,%,Anod,459.08299999999997
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",97.0,%,Anod,79.865
SiC,"[{'Si': '1.0', 'C': '1.0'}]",47.6,%,Anod,40.096000000000004
Sb(H),"[{'H': '1.0', 'Sb': '1.0'}]",71.7,%,Anod,122.768
Sb2S3,"[{'Sb': '2.0', 'S': '3.0'}]",63.0,%,Anod,339.70000000000005
Cu / Sn,"[{'Cu': '1.0'}, {'Sn': '1.0'}]",60.0,%,Anod,182.256
CNTs @ SnO2 / SnO / Sn,"[{'Sn': '1.0', 'O': '1.0'}, {'Sn': '1.0'}]",72.0,%,Anod,253.41899999999998
Li21Si5,"[{'Li': '21.0', 'Si': '5.0'}]",95.2,%,Anod,286.165
CoO,"[{'Co': '1.0', 'O': '1.0'}]",73.8,%,Anod,74.932
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",91.0,%,Cath,240.555
NiO,"[{'Ni': '1.0', 'O': '1.0'}]",60.0,%,Anod,74.692
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",100.0,%,Anod,459.08299999999997
Se / C,"[{'Se': '1.0'}, {'C': '1.0'}]",100.0,%,Cath,90.982
LiNi0.6Co0.2Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",80.0,%,Cath,96.928
CNT / TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",99.0,%,Anod,79.865
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",81.0,%,Cath,95.7535
Ru / Ni,"[{'Ru': '1.0'}, {'Ni': '1.0'}]",13.8,%,Cath,159.76299999999998
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",57.1,%,Anod,150.708
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",98.7,%,Cath,97.87100000000001
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",71.2,%,Cath,182.6895
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",99.0,%,Anod,76.695
NVPC-800,"[{'N': '1.0', 'V': '1.0', 'P': '1.0', 'C': '1.0'}]",100.0,%,Cath,107.9335
NaCrO2,"[{'Na': '1.0', 'Cr': '1.0', 'O': '2.0'}]",55.0,%,Cath,106.98400000000001
SnO2 @ C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",50.2,%,Anod,162.719
Li1.2Ni0.2Mn0.6O2,"[{'Li': '1.2', 'Ni': '0.2', 'Mn': '0.6', 'O': '2.0'}]",75.6,%,Cath,85.0274
LiNi0.8Co0.15Al0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Al': '0.05', 'O': '2.0'}]",20.0,%,Cath,96.08145
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",100.0,%,Anod,459.08299999999997
CoCO3,"[{'Co': '1.0', 'C': '1.0', 'O': '3.0'}]",75.2,%,Anod,118.941
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",1.0,%,Cath,182.6895
MoS2 / CNT-S,"[{'Mo': '1.0', 'S': '2.0'}]",96.0,%,Cath,160.07
NMC,"[{'Li': '1.0', 'Ni': '1.0', 'Mn': '1.0', 'Co': '1.0', 'O': '2.0'}]",0.03,%,Cath,211.50199999999998
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",57.0,%,Anod,150.708
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",99.6,%,Cath,157.755
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",99.3,%,Cath,95.606
Zn2+-doped BaFe12O19,"[{'Ba': '1.0', 'Fe': '12.0', 'O': '19.0'}]",90.0,%,Anod,1111.451
VB2,"[{'V': '1.0', 'B': '2.0'}]",82.0,%,Anod,72.5615
Na3V2(PO4)2F3,"[{'P': '2.0', 'O': '8.0', 'Na': '3.0', 'V': '2.0', 'F': '3.0'}]",98.5,%,Cath,417.7869999999999
ZnSiP2 / C,"[{'Zn': '1.0', 'Si': '1.0', 'P': '2.0'}, {'C': '1.0'}]",99.5,%,Anod,167.424
ZnMn2O4,"[{'Zn': '1.0', 'Mn': '2.0', 'O': '4.0'}]",70.0,%,Anod,239.252
Li2S,"[{'Li': '2.0', 'S': '1.0'}]",88.0,%,Cath,45.940000000000005
MoS2 / C,"[{'Mo': '1.0', 'S': '2.0'}, {'C': '1.0'}]",99.0,%,Anod,172.081
NaI / Ni,"[{'Na': '1.0', 'I': '1.0'}, {'Ni': '1.0'}]",100.0,%,Cath,208.58300000000003
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",80.0,%,Cath,157.755
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",100.0,%,Anod,459.08299999999997
MnO / C,"[{'Mn': '1.0', 'O': '1.0'}, {'C': '1.0'}]",98.0,%,Anod,82.948
K0.09Ni[Fe(CN)6]0.71Â·6H2O,"[{'C': '4.26', 'N': '4.26', 'Fe': '0.71', 'K': '0.09', 'Ni': '1.0'}]",99.7,%,Cath,212.69844999999998
SnO2 @ C-rGO,"[{'Sn': '1.0', 'O': '2.0'}]",96.2,%,Anod,150.708
BiVO4,"[{'Bi': '1.0', 'V': '1.0', 'O': '4.0'}]",67.0,%,Anod,323.91749999999996
TiO2-20,"[{'Ti': '1.0', 'O': '2.0'}]",99.0,%,Anod,79.865
CNT / CoS @ C,"[{'Co': '1.0', 'S': '1.0', 'C': '1.0'}]",99.6,%,Anod,103.00399999999999
SiOCâSe,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",55.6,%,Cath,56.095
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",64.8,%,Anod,159.687
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",100.0,%,Cath,157.755
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",87.0,%,Cath,97.87100000000001
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",88.5,%,Anod,159.687
NiMn2O4 @ rGO,"[{'Ni': '1.0', 'Mn': '2.0', 'O': '4.0'}]",61.7,%,Anod,232.56500000000003
CoFe2O4,"[{'Co': '1.0', 'Fe': '2.0', 'O': '4.0'}]",73.0,%,Anod,234.619
MoTe2,"[{'Mo': '1.0', 'Te': '2.0'}]",99.0,%,Anod,351.15
SiC,"[{'Si': '1.0', 'C': '1.0'}]",86.0,%,Anod,40.096000000000004
Li2S-Based,"[{'Li': '2.0', 'S': '1.0'}]",100.0,%,Cath,45.940000000000005
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",75.0,%,Anod,231.531
VS2,"[{'V': '1.0', 'S': '2.0'}]",94.0,%,Anod,115.0615
Sn / C,"[{'Sn': '1.0'}, {'C': '1.0'}]",80.1,%,Anod,130.721
SiCO,"[{'Si': '1.0', 'C': '1.0', 'O': '1.0'}]",100.0,%,Anod,56.095000000000006
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",71.8,%,Anod,150.708
Na4Fe3(PO4)2(P2O7),"[{'P': '4.0', 'O': '15.0', 'Na': '4.0', 'Fe': '3.0'}]",97.5,%,Cath,623.376
ZnFe2O4 @ C nano-whiskers,"[{'Zn': '1.0', 'Fe': '2.0', 'O': '4.0'}]",98.4,%,Anod,241.066
NiCo2O4 @ MnO2-CNTs-3,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Mn': '1.0', 'O': '2.0'}]",87.6,%,Cath,327.491
Ni / PCNFO-S,"[{'Ni': '1.0'}, {'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0', 'O': '1.0'}]",74.1,%,Cath,150.682
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",43.0,%,Anod,70.937
TiO2 / Mn3O4 / Ti3C2Tx,"[{'Ti': '1.0', 'O': '2.0'}, {'Mn': '3.0', 'O': '4.0'}]",99.2,%,Anod,308.675
FeHCCo,"[{'Fe': '1.0', 'H': '1.0', 'C': '1.0', 'Co': '1.0'}]",99.6,%,Cath,127.797
Co3O4 @ Cu,"[{'Co': '3.0', 'O': '4.0'}, {'Cu': '1.0'}]",73.0,%,Anod,304.341
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",99.5,%,Anod,70.937
FeFe(CN)6,"[{'C': '6.0', 'N': '6.0', 'Fe': '2.0'}]",93.2,%,Cath,267.798
MoS2 / CNTs-S,"[{'Mo': '1.0', 'S': '2.0'}]",91.0,%,Cath,160.07
RGO / TiO2 / Mn3O4 / Ti3C2Tx,"[{'Ti': '1.0', 'O': '2.0'}, {'Mn': '3.0', 'O': '4.0'}]",97.1,%,Anod,308.675
S-TCS / ZnO(6),"[{'Zn': '1.0', 'O': '6.0'}]",99.5,%,Cath,161.374
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.11,%,Cath,157.755
CuO / Cu2O / Carbon,"[{'Cu': '1.0', 'O': '1.0'}, {'Cu': '2.0', 'O': '1.0'}]",99.0,%,Anod,222.636
ZnMn2O4,"[{'Zn': '1.0', 'Mn': '2.0', 'O': '4.0'}]",94.0,%,Anod,239.252
Bi2MoO6 / rGO-20,"[{'Bi': '2.0', 'Mo': '1.0', 'O': '6.0'}]",99.73,%,Anod,609.904
