Compound_name,Extracted_name,Molecular_weight,Type,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent
Li3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}, {'C': '1.0'}]",0.01528102711395726,Cathode,-0.7608743722089643,0.8662381425119771,0.353956388773007
Nd-doped Li3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}, {'C': '1.0'}]",0.01528102711395726,Cathode,-0.601067616460992,0.8662381425119771,0.353956388773007
Sn3O4,"[{'Sn': '3.0', 'O': '4.0'}]",0.015468191713814188,Anode,0.5303261650070917,-0.05235687425008381,0.5780531150718374
Li2.90Na0.10V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '2.9', 'Na': '0.1', 'V': '2.0'}, {'C': '1.0'}]",0.0158794318605118,Cathode,-0.7399472970514916,-0.05235687425008381,0.353956388773007
Fe3C / Fe3O4 @ C,"[{'Fe': '3.0', 'C': '1.0'}, {'Fe': '3.0', 'O': '4.0', 'C': '1.0'}]",0.016572537420539844,Anode,0.6412396633416961,-0.05235687425008381,0.353956388773007
Li2NaV2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '2.0', 'Na': '1.0', 'V': '2.0'}]",0.016786919183324187,Cathode,-0.793216215634149,-0.9709518910121447,0.353956388773007
CoSb3,"[{'Co': '1.0', 'Sb': '3.0'}]",0.016991979999900524,Anode,0.5042624441291486,-1.7976874060979995,0.353956388773007
BiSbS3,"[{'Bi': '1.0', 'Sb': '1.0', 'S': '3.0'}]",0.018001252055304406,Anode,0.3796512238732893,-0.05235687425008381,0.353956388773007
Li3Fe2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'Fe': '2.0'}, {'C': '1.0'}]",0.01893744789243744,Cathode,-0.803299260937295,-1.7976874060979995,0.353956388773007
Na3V2(PO4)2F3 / C,"[{'P': '2.0', 'O': '8.0', 'Na': '3.0', 'V': '2.0', 'F': '3.0'}, {'C': '1.0'}]",0.01907427938277111,Cathode,-0.7856063701223409,-0.05235687425008381,0.353956388773007
(MoO2)2P2O7,"[{'Mo': '2.0', 'O': '11.0', 'P': '2.0'}]",0.019088820058855607,Cathode,-0.5002371634295335,1.50925465424542,0.353956388773007
Sb2MoO6,"[{'Sb': '2.0', 'Mo': '1.0', 'O': '6.0'}]",0.02118677863135569,Anode,0.11216515413323115,1.2336761492168014,0.353956388773007
Li1Ti5O12,"[{'Li': '1.0', 'Ti': '5.0', 'O': '12.0'}]",0.02223035176880504,Anode,-0.6391168440200331,-0.05235687425008381,0.353956388773007
ZnS / Sn2S3 @ C,"[{'Zn': '1.0', 'S': '1.0'}, {'Sn': '2.0', 'S': '3.0', 'C': '1.0'}]",0.024015499386564113,Anode,-0.12925719472888386,-0.05235687425008381,0.353956388773007
Na2Fe2(SO4)3,"[{'S': '3.0', 'O': '12.0', 'Na': '2.0', 'Fe': '2.0'}]",0.025054598469833655,Cathode,-0.7856063701223409,1.6011141559216255,0.353956388773007
Sn(MoO4)2 / C,"[{'Mo': '2.0', 'O': '8.0', 'Sn': '1.0'}, {'C': '1.0'}]",0.02683489919556455,Anode,-0.405114094531931,0.8662381425119771,-2.155926945773894
Li4C24H8O8,"[{'Li': '4.0', 'C': '24.0', 'H': '8.0', 'O': '8.0'}]",0.027381852319050874,Anode,-0.595360232327136,-0.8790923893359386,0.353956388773007
Mn3O4 @ Ti3+ / TiO2,"[{'Mn': '3.0', 'O': '4.0', 'Ti': '3.0'}, {'Ti': '1.0', 'O': '2.0'}]",0.027454928537321743,Anode,1.7899458433491433,-0.05235687425008381,0.8021498413706679
PbO / Pb / C(B),"[{'Pb': '1.0', 'O': '1.0'}, {'Pb': '1.0'}, {'B': '1.0', 'C': '1.0'}]",0.027806887466136382,Anode,-0.523066699964958,-0.05235687425008381,0.353956388773007
Na3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}]",0.028755014114415667,Cathode,-0.7437522198073958,1.2336761492168014,0.2045585712404534
Na3V2(PO4)3 / rGO,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}]",0.028755014114415667,Cathode,-0.21486795673672607,1.2336761492168014,0.2045585712404534
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",0.029992835770840102,Anode,-0.56663306552006,0.8662381425119771,0.7274509326043911
Li4Ti5O12âTiO2,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",0.029992835770840102,Anode,-0.33662548492565725,0.8662381425119771,0.7274509326043911
Mo-doped Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",0.029992835770840102,Anode,-0.4089190172878351,0.8662381425119771,0.7274509326043911
Li4Ti5O12-TiN-TiC,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",0.029992835770840102,Anode,-0.6562389964216016,0.8662381425119771,0.7274509326043911
UIO-67 @ Se @ PANI,"[{'U': '1.0', 'I': '1.0', 'O': '1.0'}, {'Se': '1.0'}]",0.03029744429291802,Cathode,-0.5034713477720519,-0.05235687425008381,0.353956388773007
UIO-67 @ Se,"[{'U': '1.0', 'I': '1.0', 'O': '1.0'}, {'Se': '1.0'}]",0.03029744429291802,Cathode,-0.8297434740908284,-0.05235687425008381,0.353956388773007
Mn3O4 / Fe3O4,"[{'Mn': '3.0', 'O': '4.0'}, {'Fe': '3.0', 'O': '4.0'}]",0.030461865784027417,Anode,0.22269816019224525,-1.2189725455379012,0.353956388773007
Na3FeV(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'Fe': '1.0', 'V': '1.0'}]",0.030583224503655766,Cathode,-0.7856063701223409,-0.05235687425008381,0.353956388773007
Sb2S3 / Sb,"[{'Sb': '2.0', 'S': '3.0'}, {'Sb': '1.0'}]",0.030879071336298167,Anode,-0.5002371634295335,-0.05235687425008381,0.353956388773007
Na3Fe2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'Fe': '2.0'}]",0.032411434892895864,Anode,-0.8862465770160042,-0.05235687425008381,0.353956388773007
Bi2O3,"[{'Bi': '2.0', 'O': '3.0'}]",0.03255572314019594,Anode,-0.1958433429572056,-0.05235687425008381,0.353956388773007
K3V2(PO4)2F3,"[{'P': '2.0', 'O': '8.0', 'K': '3.0', 'V': '2.0', 'F': '3.0'}]",0.03261314016883732,Cathode,-0.7798989859884847,1.5551844050835228,0.353956388773007
Li4Ti4.9Sn0.1O12,"[{'Li': '4.0', 'Ti': '4.9', 'Sn': '0.1', 'O': '12.0'}]",0.032634130939697775,Anode,-0.47170024276025274,-0.05235687425008381,0.353956388773007
Zn3(HCOO)6,"[{'H': '6.0', 'C': '6.0', 'O': '12.0', 'Zn': '3.0'}]",0.03266198192696732,Anode,0.08952586373560181,0.8662381425119771,0.353956388773007
Li3.94La0.06Ti5O12,"[{'Li': '3.94', 'La': '0.06', 'Ti': '5.0', 'O': '12.0'}]",0.03294504042141232,Anode,-0.6897223166735577,-0.46572463179301116,0.353956388773007
Na3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}, {'C': '1.0'}]",0.03323316951059449,Cathode,-0.9378032803585048,0.5447298866452557,0.7125111508511355
CNT @ Li4Ti5O12 @ C,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'C': '1.0'}]",0.034470991167018905,Anode,-0.6526243198034927,-0.9709518910121447,0.7274509326043911
Li4Ti5O12 @ C,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'C': '1.0'}]",0.034470991167018905,Anode,-0.6625171189688432,-0.9709518910121447,0.7274509326043911
Li4Ti5O12 / C,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'C': '1.0'}]",0.034470991167018905,Anode,-0.7608743722089643,-0.9709518910121447,0.7274509326043911
Li4Ti4.95V0.05O12 / C,"[{'Li': '4.0', 'Ti': '4.95', 'V': '0.05', 'O': '12.0'}, {'C': '1.0'}]",0.03452830566525199,Anode,-0.7076054536263069,-0.05235687425008381,0.353956388773007
Li4Ti4.9V0.1O12 / C,"[{'Li': '4.0', 'Ti': '4.9', 'V': '0.1', 'O': '12.0'}, {'C': '1.0'}]",0.0345856201634851,Anode,-0.6600439191775056,-0.05235687425008381,0.353956388773007
Sb2Se3,"[{'Sb': '2.0', 'Se': '3.0'}]",0.03795292383248505,Anode,0.29803563075914646,-1.8436171569361028,0.353956388773007
Sb2Se3 / rGO,"[{'Sb': '2.0', 'Se': '3.0'}]",0.03795292383248505,Anode,0.32162615184575183,-1.8436171569361028,0.353956388773007
Na4MnV(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '4.0', 'Mn': '1.0', 'V': '1.0'}]",0.03881660270811975,Cathode,-0.7837039087443888,1.141816647540595,0.353956388773007
Mg3Bi2,"[{'Mg': '3.0', 'Bi': '2.0'}]",0.041846096644648834,Anode,-0.29096641185480804,-0.05235687425008381,0.353956388773007
Sn2P2S6,"[{'Sn': '2.0', 'P': '2.0', 'S': '6.0'}]",0.04216412732926632,Anode,-0.07598827614622648,-0.05235687425008381,0.353956388773007
Sb2Se3 / C,"[{'Sb': '2.0', 'Se': '3.0'}, {'C': '1.0'}]",0.042431079228663876,Anode,0.26074738775128625,-0.05235687425008381,0.353956388773007
Li2MgSn4,"[{'Li': '2.0', 'Mg': '1.0', 'Sn': '4.0'}]",0.050104454984950274,Anode,0.11806278440488255,-0.05235687425008381,0.2643176982534746
V6O13Â·nH2O,"[{'V': '6.0', 'O': '13.0'}]",0.050332258910274166,Cathode,-0.22438026362648633,-0.05235687425008381,0.353956388773007
Bi2S3,"[{'Bi': '2.0', 'S': '3.0'}]",0.05052016918582776,Anode,-0.36325994421698593,-0.05235687425008381,0.353956388773007
Li3Ti4CoCrO12,"[{'Li': '3.0', 'Ti': '4.0', 'Co': '1.0', 'Cr': '1.0', 'O': '12.0'}]",0.05091724149428918,Anode,-0.7169275143782718,0.4069406341309466,0.353956388773007
Na4C24H8O8,"[{'Na': '4.0', 'C': '24.0', 'H': '8.0', 'O': '8.0'}]",0.05131804218123385,Anode,-0.7856063701223409,-1.5221089010693813,0.353956388773007
Bi2S3 / C,"[{'Bi': '2.0', 'S': '3.0'}, {'C': '1.0'}]",0.054998324582006555,Anode,0.5537264399559019,-0.39223703045204644,0.353956388773007
Cu2.33V4O11,"[{'Cu': '2.33', 'V': '4.0', 'O': '11.0'}]",0.055619539548121405,Cathode,-0.6904833012247384,-0.05235687425008381,0.353956388773007
Ni5Sb2,"[{'Ni': '5.0', 'Sb': '2.0'}]",0.05903764983071204,Anode,-0.4061414236760251,-0.05235687425008381,0.353956388773007
Na2Ti6O13,"[{'Na': '2.0', 'Ti': '6.0', 'O': '13.0'}]",0.060597603388085446,Anode,-0.8816806697089193,-1.6139684027455874,0.353956388773007
TiO2-SiO2 / Bi2O3,"[{'Ti': '1.0', 'O': '2.0'}, {'Bi': '2.0', 'O': '3.0'}]",0.06233241789632124,Anode,-0.5002371634295335,-0.05235687425008381,0.353956388773007
Li3V(MoO4)3,"[{'Mo': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '1.0'}]",0.06448648856499356,Cathode,-0.7856063701223409,1.50925465424542,0.353956388773007
Sn3.95Fe0.05P3,"[{'Sn': '3.95', 'Fe': '0.05', 'P': '3.0'}]",0.06934055772174161,Anode,-0.1768187291776851,-0.05235687425008381,0.353956388773007
Mg1.8Mn6O12Â·4.8H2O,"[{'Mg': '1.8', 'Mn': '6.0', 'O': '12.0'}]",0.06961878796605087,Cathode,-0.7703866790987245,-0.05235687425008381,0.353956388773007
Sn4P3-GA,"[{'Sn': '4.0', 'P': '3.0'}]",0.07051248028847534,Anode,-0.6676537646893138,-1.6139684027455874,-0.602189643435336
Sn4P3,"[{'Sn': '4.0', 'P': '3.0'}]",0.07051248028847534,Anode,0.3558704566488887,-1.6139684027455874,-0.602189643435336
Sn4P3-GA-2,"[{'Sn': '4.0', 'P': '3.0'}]",0.07051248028847534,Anode,1.2709543794438245,-1.6139684027455874,-0.602189643435336
NaV6O15,"[{'Na': '1.0', 'V': '6.0', 'O': '15.0'}]",0.07083386651372774,Anode,-0.7665817563428203,-0.05235687425008381,0.353956388773007
Li2Na2Ti5.9Al0.1O14,"[{'Li': '2.0', 'Na': '2.0', 'Ti': '5.9', 'Al': '0.1', 'O': '14.0'}]",0.0709589536118393,Anode,-0.5401888523665265,-0.05235687425008381,0.353956388773007
Li1.95Al0.05Na2Ti6O14,"[{'Li': '1.95', 'Al': '0.05', 'Na': '2.0', 'Ti': '6.0', 'O': '14.0'}]",0.07211124626585898,Anode,-0.9393252494608665,-0.05235687425008381,0.353956388773007
K2Ti6O13,"[{'K': '2.0', 'Ti': '6.0', 'O': '13.0'}]",0.07260894750958213,Anode,-0.7875088315002929,0.8662381425119771,0.353956388773007
Cu5V2O10,"[{'Cu': '5.0', 'V': '2.0', 'O': '10.0'}]",0.0749272532504397,Cathode,-0.11974488783912361,-0.05235687425008381,0.353956388773007
Sn4P3 / C,"[{'Sn': '4.0', 'P': '3.0'}, {'C': '1.0'}]",0.07499063568465414,Anode,0.6412396633416961,-0.9709518910121447,0.353956388773007
Sn4P3 @ C,"[{'Sn': '4.0', 'P': '3.0'}, {'C': '1.0'}]",0.07499063568465414,Anode,-0.29096641185480804,-0.9709518910121447,0.353956388773007
Na3V3(PO4)4,"[{'P': '4.0', 'O': '16.0', 'Na': '3.0', 'V': '3.0'}]",0.08315634381964798,Cathode,-0.9111688210671761,1.6929736575978318,0.353956388773007
Bi2MoO6 / rGO-20,"[{'Bi': '2.0', 'Mo': '1.0', 'O': '6.0'}]",0.0862246128924024,Anode,-0.4532463673941179,0.8662381425119771,0.6878605109582643
Bi2MoO6,"[{'Bi': '2.0', 'Mo': '1.0', 'O': '6.0'}]",0.0862246128924024,Anode,-0.07123212270134635,0.8662381425119771,0.6878605109582643
Li2SrTi6O14,"[{'Li': '2.0', 'Sr': '1.0', 'Ti': '6.0', 'O': '14.0'}]",0.08726259346212696,Anode,-0.7475571425632999,0.5906596374833589,0.353956388773007
SrLi2Ti6O14,"[{'Sr': '1.0', 'Li': '2.0', 'Ti': '6.0', 'O': '14.0'}]",0.08726259346212696,Anode,-0.7608743722089643,0.5906596374833589,0.353956388773007
Li4Ti5O12 / Fe2O3,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'Fe': '2.0', 'O': '3.0'}]",0.08953019325561284,Anode,-0.6486291509097933,-0.05235687425008381,0.353956388773007
Na2Ti7O15,"[{'Na': '2.0', 'Ti': '7.0', 'O': '15.0'}]",0.09037429814421075,Anode,-0.8529535029018434,-0.05235687425008381,0.353956388773007
Na4Fe3(PO4)2(P2O7),"[{'P': '4.0', 'O': '15.0', 'Na': '4.0', 'Fe': '3.0'}]",0.09124748438497761,Cathode,-0.8046309839018614,1.9685521626264504,0.7722702778641568
(LNMO)95 @ (YBCO)5,"[{'Y': '5.0', 'B': '5.0', 'C': '5.0', 'O': '5.0'}]",0.09693475292326015,Cathode,-0.6942882239806425,2.611568674359893,0.353956388773007
FeSn5,"[{'Fe': '1.0', 'Sn': '5.0'}]",0.10094835236043148,Anode,0.4509935255464912,-0.05235687425008381,0.353956388773007
Ni3Sn4,"[{'Ni': '3.0', 'Sn': '4.0'}]",0.10151655724127209,Anode,-0.02462181894152115,-0.05235687425008381,0.353956388773007
Bi2Se3,"[{'Bi': '2.0', 'Se': '3.0'}]",0.1029907580935318,Anode,0.9789265579281848,-0.05235687425008381,0.353956388773007
Fe7S8 @ C ( 1â6 ),"[{'Fe': '7.0', 'S': '8.0'}, {'C': '1.0'}]",0.10468083205996907,Anode,-0.0017922824060965577,-0.05235687425008381,0.353956388773007
VS4 @ Li7P3S11,"[{'V': '1.0', 'S': '4.0'}, {'Li': '7.0', 'P': '3.0', 'S': '11.0'}]",0.10987725957093754,Cathode,0.05718402031041697,-0.05235687425008381,0.353956388773007
Sn / Sn4P3 @ C,"[{'Sn': '1.0'}, {'Sn': '4.0', 'P': '3.0', 'C': '1.0'}]",0.11925021665879344,Anode,0.14469724369621123,-0.05235687425008381,0.353956388773007
Co9S8,"[{'Co': '9.0', 'S': '8.0'}]",0.15220684542324522,Cathode,-0.7417736599743256,-1.127113043861695,-6.664678379997596
Co9S8 / C-S,"[{'Co': '9.0', 'S': '8.0'}]",0.15220684542324522,Cathode,-0.04364643272104164,-1.127113043861695,-6.664678379997596
Co9S8âCo4N,"[{'Co': '9.0', 'S': '8.0'}]",0.15220684542324522,Cathode,1.1872460788139343,-1.127113043861695,-6.664678379997596
K2V8O21,"[{'K': '2.0', 'V': '8.0', 'O': '21.0'}]",0.16519278768025192,Cathode,-0.5059445475633896,-0.05235687425008381,0.353956388773007
Mo6S8,"[{'Mo': '6.0', 'S': '8.0'}]",0.1690975184657137,Cathode,-0.7856063701223409,-0.8790923893359386,0.353956388773007
Fe9S10 @ C,"[{'Fe': '9.0', 'S': '10.0'}, {'C': '1.0'}]",0.17022945417321506,Anode,-0.36135748283903385,-0.05235687425008381,0.353956388773007
Manganese orthosilicate,"[{'Si': '7.0', 'O': '28.0', 'Mn': '4.0'}]",0.18108015407288966,Cathode,-0.3480402531933695,-0.05235687425008381,0.353956388773007
PbCl2 / Sb4O5Cl,"[{'Pb': '1.0', 'Cl': '2.0'}, {'Sb': '4.0', 'O': '5.0', 'Cl': '1.0'}]",0.18714473451367272,Anode,0.9964292026053437,-0.05235687425008381,0.353956388773007
Ca2Ge7O16 NS / CNT,"[{'Ca': '2.0', 'Ge': '7.0', 'O': '16.0', 'N': '1.0', 'S': '1.0'}]",0.19088504380802498,Anode,0.4019100219953284,-0.05235687425008381,0.353956388773007
V10O24Â·12H2O,"[{'V': '10.0', 'O': '24.0'}]",0.19191929599926635,Cathode,-0.6628976112444337,-0.32793537927870214,0.353956388773007
ZnS / Fe9S10 @ C,"[{'Zn': '1.0', 'S': '1.0'}, {'Fe': '9.0', 'S': '10.0', 'C': '1.0'}]",0.20655877411357498,Anode,0.1009406320033141,-0.05235687425008381,0.353956388773007
Sb6O13 / rGO,"[{'Sb': '6.0', 'O': '13.0'}]",0.20875516187803173,Anode,1.133977160231277,-0.05235687425008381,0.353956388773007
Co9S8 @ MoS2 / rGO,"[{'Co': '9.0', 'S': '10.0', 'Mo': '1.0'}]",0.2118869998039248,Anode,2.5613939321086994,-0.05235687425008381,0.353956388773007
Cu6Sn5,"[{'Cu': '6.0', 'Sn': '5.0'}]",0.22228134617725503,Anode,-0.21486795673672607,-1.5221089010693813,0.353956388773007
Fe9S10 @ MoS2 @ C,"[{'Fe': '9.0', 'S': '10.0'}, {'Mo': '1.0', 'S': '2.0'}, {'C': '1.0'}]",0.2299096085538946,Anode,-0.601067616460992,-0.05235687425008381,0.353956388773007
SrFe12O19,"[{'Sr': '1.0', 'Fe': '12.0', 'O': '19.0'}]",0.2546865477640406,Anode,1.654680839376753,-0.05235687425008381,0.353956388773007
Zn2+-doped SrFe12O19,"[{'Sr': '1.0', 'Fe': '12.0', 'O': '19.0'}]",0.2546865477640406,Anode,0.3794609777354941,-0.05235687425008381,0.353956388773007
Fe3S4 / Co9S8,"[{'Fe': '3.0', 'S': '4.0'}, {'Co': '9.0', 'S': '8.0'}]",0.2624829600102728,Anode,0.8219734942471408,-0.05235687425008381,0.353956388773007
BaFe12O19,"[{'Ba': '1.0', 'Fe': '12.0', 'O': '19.0'}]",0.273220317204058,Anode,-0.13591580955171603,-0.05235687425008381,0.055160753707899766
Cu6Sn5 @ SnO2âC,"[{'Cu': '6.0', 'Sn': '5.0'}, {'Sn': '1.0', 'O': '2.0'}]",0.2784709926219571,Anode,0.24933261948357394,-0.05235687425008381,0.353956388773007
Ni11(HPO3)8(OH)6 / rGO,"[{'H': '14.0', 'P': '8.0', 'O': '30.0', 'Ni': '11.0'}]",0.3761407138815683,Cathode,-0.882251408122305,-1.3935055987226928,0.353956388773007
Ti2Nb10O29,"[{'Ti': '2.0', 'Nb': '10.0', 'O': '29.0'}]",0.4138972571052996,Anode,-0.7018980694924507,-1.154670894364557,0.5780531150718374
Si20C80,"[{'Si': '20.0', 'C': '80.0'}]",0.4265047689462609,Anode,-0.41253369390594397,-0.05235687425008381,0.353956388773007
Bi5Nb3O15 @ C,"[{'Bi': '5.0', 'Nb': '3.0', 'O': '15.0'}, {'C': '1.0'}]",0.446277851394096,Anode,0.19126949822847744,-0.05235687425008381,0.353956388773007
Na7H2[PV14O42],"[{'P': '1.0', 'V': '14.0', 'O': '42.0', 'Na': '7.0', 'H': '2.0'}]",0.44756227778156044,Anode,0.33113845873551206,-0.9709518910121447,0.353956388773007
Si20Co10C70,"[{'Si': '20.0', 'Co': '10.0', 'C': '70.0'}]",0.6014477441352561,Anode,0.18464893263320428,0.8662381425119771,-0.4453219350261551
Al74Si25Cu1,"[{'Al': '74.0', 'Si': '25.0', 'Cu': '1.0'}]",0.8887338469423683,Anode,1.952035552750658,-0.05235687425008381,0.353956388773007
Al71Si25Cu4,"[{'Al': '71.0', 'Si': '25.0', 'Cu': '4.0'}]",0.9296311762003526,Anode,-0.009402127917904755,-0.05235687425008381,0.353956388773007
Si20Co30C50,"[{'Si': '20.0', 'Co': '30.0', 'C': '50.0'}]",0.9513336945132468,Anode,0.12947755267259484,-0.05235687425008381,0.353956388773007
K3PW12O40,"[{'K': '3.0', 'P': '1.0', 'W': '12.0', 'O': '40.0'}]",0.9752206697794515,Anode,-0.9610133091695198,-1.7976874060979995,0.353956388773007
Si85Sn15,"[{'Si': '85.0', 'Sn': '15.0'}]",1.4127708649195216,Anode,1.5167523894752293,-0.05235687425008381,0.353956388773007
ZnO(84.7) / CeO2(15.3),"[{'Zn': '1.0', 'O': '84.7'}, {'Ce': '1.0', 'O': '215.3'}]",1.7249573162645742,Anode,0.05733621722065321,-0.05235687425008381,0.353956388773007
SiO / Sn30Fe30C40,"[{'Si': '1.0', 'O': '1.0'}, {'Sn': '30.0', 'Fe': '30.0', 'C': '40.0'}]",2.006813035810896,Anode,0.3558704566488887,-0.05235687425008381,0.353956388773007
Sb48Fe36P16,"[{'Sb': '48.0', 'Fe': '36.0', 'P': '16.0'}]",2.9722058048459283,Anode,0.03245202239704033,-1.430249399393175,0.353956388773007
Ni50Sn50,"[{'Ni': '50.0', 'Sn': '50.0'}]",3.1659569581313045,Anode,0.03245202239704033,-0.05235687425008381,0.353956388773007
Sn54Sb41Co5,"[{'Sn': '54.0', 'Sb': '41.0', 'Co': '5.0'}]",4.219975147901387,Anode,-0.4526756289807322,-0.05235687425008381,0.353956388773007
Ag65Au35 / MnO2,"[{'Ag': '65.0', 'Au': '35.0'}, {'Mn': '1.0', 'O': '2.0'}]",5.075739048854074,Anode,1.097830394050188,-0.05235687425008381,0.353956388773007
Li2Mn409,"[{'Li': '2.0', 'Mn': '409.0'}]",8.241537282999305,Cathode,-0.6904833012247384,-0.05235687425008381,0.353956388773007
BP2000,"[{'B': '1.0', 'P': '2000.0'}]",22.959418722755593,Cathode,3.9705470747577825,0.8662381425119771,0.353956388773007
BP2000-FeS-S,"[{'B': '1.0', 'P': '2000.0'}]",22.959418722755593,Cathode,1.3188964061682162,0.8662381425119771,0.353956388773007
