Compound_name,Extracted_name,Molecular_weight,Type,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent
Li1.23Mn0.46Fe0.15Ni0.15O2,"[{'Li': '1.23', 'Mn': '0.46', 'Fe': '0.15', 'Ni': '0.15', 'O': '2.0'}]",0.0013110591303660164,Cathode,0.058585097289497144,0.3889980353634577,0.9399753899098631
Li1.2Cr0.4Mn0.4O2,"[{'Li': '1.2', 'Cr': '0.4', 'Mn': '0.4', 'O': '2.0'}]",0.0013128865252234922,Cathode,0.03445803729813693,0.3889980353634577,0.9399753899098631
Si / B4C / graphite,"[{'Si': '1.0'}, {'B': '4.0', 'C': '1.0'}]",0.0013167020714547873,Anode,0.1888712212428423,0.3889980353634577,0.9399753899098631
Li1.231Mn0.615Ni0.154O2,"[{'Li': '1.231', 'Mn': '0.615', 'Ni': '0.154', 'O': '2.0'}]",0.0013171980924648555,Cathode,0.041351483009954136,0.9390962671905696,0.9399753899098631
FeSi,"[{'Fe': '1.0', 'Si': '1.0'}]",0.0013262893576704785,Anode,0.11488157060267097,0.3889980353634577,0.9399753899098631
AlF3,"[{'Al': '1.0', 'F': '3.0'}]",0.0013270318074447575,Cathode,0.25711633378983256,0.4459724950884085,0.9809922068047899
Ge @ C,"[{'Ge': '1.0'}, {'C': '1.0'}]",0.0013377650487468359,Anode,0.2674335242051857,0.3889980353634577,0.9899958983183106
Li1.2Ni0.2Mn0.6O2,"[{'Li': '1.2', 'Ni': '0.2', 'Mn': '0.6', 'O': '2.0'}]",0.0013440016268507805,Cathode,0.03714648112574564,0.8801571709233791,0.6588601326543884
Li1.2Mn0.6Ni0.2O2,"[{'Li': '1.2', 'Mn': '0.6', 'Ni': '0.2', 'O': '2.0'}]",0.0013440016268507805,Cathode,0.05284055919631614,0.8801571709233791,0.6588601326543884
Li[Li0.2Ni0.2Mn0.6]O2,"[{'Li': '1.2', 'Ni': '0.2', 'Mn': '0.6', 'O': '2.0'}]",0.0013440016268507805,Cathode,0.009182069688140516,0.8801571709233791,0.6588601326543884
Mg2+âdoped Li[Li0.2Ni0.2Mn0.6]O,"[{'Li': '1.2', 'Ni': '0.2', 'Mn': '0.6', 'O': '2.0'}]",0.0013440016268507805,Cathode,0.0520363238632708,0.8801571709233791,0.6588601326543884
Li1.2Mn0.6Ni0.1Co0.1O2,"[{'Li': '1.2', 'Mn': '0.6', 'Ni': '0.1', 'Co': '0.1', 'O': '2.0'}]",0.0013443889919504046,Cathode,0.010560758830503957,0.3889980353634577,0.8399343730929681
Si / C @ CNF,"[{'Si': '1.0'}, {'C': '2.0', 'N': '1.0', 'F': '1.0'}]",0.0013453670888269548,Anode,0.34615667423413815,0.3889980353634577,0.9399753899098631
Li1.2Mn0.56Ni0.16Co0.08O2,"[{'Li': '1.2', 'Mn': '0.56', 'Ni': '0.16', 'Co': '0.08', 'O': '2.0'}]",0.001346735778845626,Cathode,0.04022555354369066,0.9390962671905696,0.9169659560419773
Li1.2Ni0.16Mn0.56Co0.08O2,"[{'Li': '1.2', 'Ni': '0.16', 'Mn': '0.56', 'Co': '0.08', 'O': '2.0'}]",0.001346735778845626,Cathode,0.07811652680631255,0.9390962671905696,0.9169659560419773
Li1.2Ni0.15Mn0.55Co0.1O2,"[{'Li': '1.2', 'Ni': '0.15', 'Mn': '0.55', 'Co': '0.1', 'O': '2.0'}]",0.0013474193168443373,Cathode,0.05330012224377062,0.9390962671905696,0.8499384747746577
Li1.2Mn0.54Ni0.13Co0.13O2,"[{'Li': '1.2', 'Mn': '0.54', 'Ni': '0.13', 'Co': '0.13', 'O': '2.0'}]",0.0013481415913530108,Cathode,0.002518405500050552,0.3398821218074655,0.8609429866245161
Mg-doped Li1.2Ni0.13Co0.13Mn0.54O,"[{'Li': '1.2', 'Ni': '0.13', 'Co': '0.13', 'Mn': '0.54', 'O': '2.0'}]",0.0013481415913530108,Cathode,0.07237198871313155,0.3398821218074655,0.8609429866245161
Li1.2Ni0.13Co0.13Mn0.54O2,"[{'Li': '1.2', 'Ni': '0.13', 'Co': '0.13', 'Mn': '0.54', 'O': '2.0'}]",0.0013481415913530108,Cathode,0.03951323082013621,0.3398821218074655,0.8609429866245161
Li1.2Mn0.54Co0.13Ni0.13O2,"[{'Li': '1.2', 'Mn': '0.54', 'Co': '0.13', 'Ni': '0.13', 'O': '2.0'}]",0.0013481415913530108,Cathode,0.06347944374488736,0.3398821218074655,0.8609429866245161
Li1.20Mn0.534Ni0.133Co0.133O2,"[{'Li': '1.2', 'Mn': '0.534', 'Ni': '0.133', 'Co': '0.133', 'O': '2.0'}]",0.0013485168512932715,Cathode,0.05410435757681596,0.3889980353634577,0.8329315019157855
Li1.2Mn0.534Ni0.133Co0.133O2,"[{'Li': '1.2', 'Mn': '0.534', 'Ni': '0.133', 'Co': '0.133', 'O': '2.0'}]",0.0013485168512932715,Cathode,0.06566236822029614,0.3889980353634577,0.8329315019157855
Li1.2Ni0.17Co0.10Mn0.53O2,"[{'Li': '1.2', 'Ni': '0.17', 'Co': '0.1', 'Mn': '0.53', 'O': '2.0'}]",0.0013486314468019102,Cathode,0.05054274395904374,0.3889980353634577,0.9399753899098631
K+-doped Li1.2Ni0.2Co0.08Mn0.52O2,"[{'Li': '1.2', 'Ni': '0.2', 'Co': '0.08', 'Mn': '0.52', 'O': '2.0'}]",0.001349160038760772,Cathode,0.06442154799216904,0.3889980353634577,0.9399753899098631
Li1.1V0.9O2,"[{'Li': '1.1', 'V': '0.9', 'O': '2.0'}]",0.0013512961958830727,Anode,0.05743618967086094,0.3889980353634577,0.9399753899098631
Li1.2Ni0.27Mn0.40Co0.13O2,"[{'Li': '1.2', 'Ni': '0.27', 'Mn': '0.4', 'Co': '0.13', 'O': '2.0'}]",0.0013566265010560223,Cathode,0.043649298247226534,0.3889980353634577,0.9399753899098631
Li1.2Mn0.4Co0.4O2,"[{'Li': '1.2', 'Mn': '0.4', 'Co': '0.4', 'O': '2.0'}]",0.0013576723868250068,Cathode,0.044798205865862736,0.8998035363457758,0.9399753899098631
MnP,"[{'Mn': '1.0', 'P': '1.0'}]",0.0013582792588144176,Anode,0.19990073438174982,0.3889980353634577,0.7879130443481828
3Mn0.8Fe0.1Ti0.1O2,"[{'Mn': '0.8', 'Fe': '0.1', 'Ti': '0.1', 'O': '2.0'}]",0.0013648580094230299,Cathode,0.03311611319956985,0.7819253438113948,0.9399753899098631
Li1.17Ni0.25Mn0.58O2,"[{'Li': '1.17', 'Ni': '0.25', 'Mn': '0.58', 'O': '2.0'}]",0.0013702728893093972,Cathode,0.05743618967086094,0.8998035363457758,0.9399753899098631
NiO / C,"[{'Ni': '1.0', 'O': '1.0'}, {'C': '1.0'}]",0.0013710461668895212,Anode,0.13785972297539498,0.5854616895874263,0.9399753899098631
Ni / Si,"[{'Ni': '1.0'}, {'Si': '1.0'}]",0.0013722566828258459,Anode,0.9409461484020992,0.2907662082514734,0.9459778509188768
BPCNF-900,"[{'B': '1.0', 'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0'}]",0.0013726117675005014,Anode,0.17140782543957206,0.3889980353634577,0.9399753899098631
FeP,"[{'Fe': '1.0', 'P': '1.0'}]",0.0013729184315377035,Anode,0.17570473993327146,0.3889980353634577,1.0
FeP / rGO / CNTs-S,"[{'Fe': '1.0', 'P': '1.0'}]",0.0013729184315377035,Cathode,0.14086986093622184,0.3889980353634577,1.0
MnO2-280H,"[{'Mn': '1.0', 'O': '2.0'}]",0.00137480683639837,Cathode,0.21024090294947562,0.5854616895874263,0.3797456957352514
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",0.00137480683639837,Cathode,0.03261978510831901,0.5854616895874263,0.3797456957352514
MnO2-PPy-S,"[{'Mn': '1.0', 'O': '2.0'}]",0.00137480683639837,Cathode,0.13464278164321364,0.5854616895874263,0.3797456957352514
MnO2 / XC-72,"[{'Mn': '1.0', 'O': '2.0'}]",0.00137480683639837,Cathode,0.18335646467338854,0.5854616895874263,0.3797456957352514
GO / Î±-MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",0.00137480683639837,Cathode,0.08730778775540216,0.5854616895874263,0.3797456957352514
Graphene / Î±-MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",0.00137480683639837,Cathode,0.051691651577679944,0.5854616895874263,0.3797456957352514
RGO / Î±-MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",0.00137480683639837,Cathode,0.04594711348449894,0.5854616895874263,0.3797456957352514
Manganese dioxide,"[{'Mn': '1.0', 'O': '2.0'}]",0.00137480683639837,Cathode,0.0503129624353165,0.5854616895874263,0.3797456957352514
Graphene / MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",0.00137480683639837,Anode,0.15762093401593763,0.5854616895874263,0.3797456957352514
MnO2 @ N-CNT,"[{'Mn': '1.0', 'O': '2.0'}]",0.00137480683639837,Anode,0.3251316648130957,0.5854616895874263,0.3797456957352514
MnS-(ZnCo)S / N-C,"[{'Mn': '1.0', 'S': '1.0'}]",0.0013758075295723985,Anode,0.090984292135038,0.5854616895874263,0.9399753899098631
MnSâC,"[{'Mn': '1.0', 'S': '1.0'}]",0.0013758075295723985,Anode,0.33202511052491285,0.5854616895874263,0.9399753899098631
Li1.15(Ni0.36Mn0.64)0.85O2,"[{'Ni': '0.306', 'Mn': '0.544', 'Li': '1.15', 'O': '2.0'}]",0.0013891608115670579,Cathode,0.05054274395904374,0.3889980353634577,0.8199261697295892
FeHCF,"[{'Fe': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",0.0013897526731588583,Cathode,0.011479884925412917,0.3889980353634577,0.9399753899098631
FeS,"[{'Fe': '1.0', 'S': '1.0'}]",0.0013904467022956843,Anode,0.16152721991930072,0.3889980353634577,0.9399753899098631
FeS @ CMK-5,"[{'Fe': '1.0', 'S': '1.0'}]",0.0013904467022956843,Anode,0.1654335058226638,0.3889980353634577,0.9399753899098631
HCN @ TiN-S,"[{'H': '1.0', 'C': '1.0', 'N': '1.0'}, {'Ti': '1.0', 'N': '1.0'}]",0.0014065062137175912,Cathode,0.2522449654868151,0.3889980353634577,0.9799917966366211
Li1.131Mn0.504Ni0.243Co0.122O2,"[{'Li': '1.131', 'Mn': '0.504', 'Ni': '0.243', 'Co': '0.122', 'O': '2.0'}]",0.0014079284408210727,Cathode,0.0566319543378156,0.3889980353634577,0.9399753899098631
SiO / CNF,"[{'Si': '1.0', 'O': '1.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",0.001409734256214457,Anode,0.160837875348119,0.3889980353634577,0.9399753899098631
Li0.33MnO2,"[{'Li': '0.33', 'Mn': '1.0', 'O': '2.0'}]",0.0014117711510299791,Cathode,0.04594711348449894,0.3889980353634577,0.9399753899098631
Nickel phosphide,"[{'Ni': '1.0', 'P': '1.0'}]",0.0014188857566930712,Anode,0.11488157060267097,0.07465618860510805,0.9399753899098631
CoP,"[{'Co': '1.0', 'P': '1.0'}]",0.0014227594076893098,Anode,0.11488157060267097,0.5854616895874263,0.9399753899098631
Si @ TiN,"[{'Si': '1.0'}, {'Ti': '1.0', 'N': '1.0'}]",0.0014235986987384951,Anode,0.4707671945514205,0.3889980353634577,0.9399753899098631
SiP2,"[{'Si': '1.0', 'P': '2.0'}]",0.0014247930744623353,Anode,0.11281353688912582,0.3889980353634577,0.9399753899098631
NiHCF,"[{'Ni': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",0.0014357199983142258,Cathode,0.013777700162685319,0.6444007858546168,0.9399753899098631
NiS,"[{'Ni': '1.0', 'S': '1.0'}]",0.0014364140274510519,Cathode,0.03514738186931865,0.3889980353634577,0.9399753899098631
Ni / S,"[{'Ni': '1.0'}, {'S': '1.0'}]",0.0014364140274510519,Cathode,0.1516466143990294,0.3889980353634577,0.9399753899098631
Li1.3Nb0.3Mn0.4O2,"[{'Li': '1.3', 'Nb': '0.3', 'Mn': '0.4', 'O': '2.0'}]",0.0014382540116742654,Cathode,0.06892526585722294,0.3889980353634577,0.9399753899098631
LiCrO2Â·Li2MnO3,"[{'Li': '1.0', 'Cr': '1.0', 'O': '2.0'}]",0.0014393354059107153,Cathode,0.03951323082013621,0.5324165029469548,0.8499384747746577
Li2S / CNF,"[{'Li': '2.0', 'S': '1.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",0.001439690490585371,Cathode,0.11947720107721578,0.3889980353634577,0.9399753899098631
Se / C,"[{'Se': '1.0'}, {'C': '1.0'}]",0.0014401101361099632,Cathode,0.13785972297539498,0.3889980353634577,0.9499794915915526
N-doped C / Se,"[{'C': '1.0'}, {'Se': '1.0'}]",0.0014401101361099632,Cathode,0.10316271289258173,0.3889980353634577,0.9499794915915526
CoS @ 1T-MoS2,"[{'Co': '1.0', 'S': '1.0'}]",0.0014402876784472907,Anode,0.2973281004420996,0.3889980353634577,0.9399753899098631
CoS,"[{'Co': '1.0', 'S': '1.0'}]",0.0014402876784472907,Anode,0.09983088079853675,0.3889980353634577,0.9399753899098631
CNT / CoS,"[{'Co': '1.0', 'S': '1.0'}]",0.0014402876784472907,Anode,0.041351483009954136,0.3889980353634577,0.9399753899098631
LiCr0.33V0.33Mn0.33O2,"[{'Li': '1.0', 'Cr': '0.33', 'V': '0.33', 'Mn': '0.33', 'O': '2.0'}]",0.0014409964758785399,Cathode,0.04824492872177134,0.3889980353634577,0.9399753899098631
SiVC-2,"[{'Si': '1.0', 'V': '1.0', 'C': '1.0'}]",0.0014410059179028433,Anode,0.20702396161729428,0.3889980353634577,0.9399753899098631
NiOOH,"[{'Ni': '1.0', 'O': '2.0', 'H': '1.0'}]",0.0014516826684612266,Cathode,0.06318072776404195,0.2220039292730844,0.9399753899098631
TiO2 / C,"[{'Ti': '1.0', 'O': '2.0'}, {'C': '1.0'}]",0.001454539486070953,Anode,0.047555584150589615,0.3889980353634577,0.8419351934293061
TiO2-Sn / C,"[{'Ti': '1.0', 'O': '2.0'}, {'C': '1.0'}]",0.001454539486070953,Anode,0.16796110258366345,0.3889980353634577,0.8419351934293061
TiO2 @ C,"[{'Ti': '1.0', 'O': '2.0'}, {'C': '1.0'}]",0.001454539486070953,Anode,0.05819446869916084,0.3889980353634577,0.8419351934293061
Orthosilicate,"[{'Si': '1.0', 'O': '4.0'}]",0.0014578482296302403,Cathode,0.0032077500712322723,0.4872298624754419,0.9399753899098631
Ni(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",0.0014679520026454297,Cathode,0.06639766909622331,0.01571709233791748,0.9399753899098631
Ni(OH)2 / GO,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",0.0014679520026454297,Anode,0.13487256316694088,0.01571709233791748,0.9399753899098631
Li2Se,"[{'Li': '2.0', 'Se': '1.0'}]",0.0014702761932431732,Cathode,0.022968961111774922,0.4675834970530451,0.9399753899098631
MnF2,"[{'Mn': '1.0', 'F': '2.0'}]",0.0014716158308793724,Anode,0.12407283155176058,0.3889980353634577,1.0
Co(OH)2,"[{'O': '2.0', 'H': '2.0', 'Co': '1.0'}]",0.0014718256536416687,Anode,0.1585400601108466,0.3889980353634577,0.9399753899098631
LiAl0.15Co0.85O2,"[{'Li': '1.0', 'Al': '0.15', 'Co': '0.85', 'O': '2.0'}]",0.0014739456705514852,Cathode,0.036755852535409334,0.3889980353634577,0.9399753899098631
ZnO / C,"[{'Zn': '1.0', 'O': '1.0'}, {'C': '1.0'}]",0.0014789757677722262,Anode,0.149348799161757,0.3889980353634577,0.9399753899098631
ZnO-N2 @ C,"[{'Zn': '1.0', 'O': '1.0'}, {'C': '1.0'}]",0.0014789757677722262,Anode,0.09332806367705584,0.3889980353634577,0.9399753899098631
LiMn0.95Cr0.05O2,"[{'Li': '1.0', 'Mn': '0.95', 'Cr': '0.05', 'O': '2.0'}]",0.001484445685783165,Cathode,0.03905366777268173,0.3889980353634577,0.9399753899098631
VO2(B),"[{'B': '1.0', 'V': '1.0', 'O': '2.0'}]",0.0014847781741603424,Cathode,0.11488157060267097,0.3889980353634577,0.9399753899098631
TiN-C / sulfur,"[{'Ti': '1.0', 'N': '1.0'}, {'S': '1.0'}]",0.0014877560433637009,Cathode,0.22724473570529138,0.3889980353634577,0.9399753899098631
LiNi0.8Co0.1Al0.1O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.1', 'Al': '0.1', 'O': '2.0'}]",0.0014966315462088334,Cathode,0.03216022206086453,0.3889980353634577,0.8899548815014157
LiNi0.75Co0.15Al0.10O2,"[{'Li': '1.0', 'Ni': '0.75', 'Co': '0.15', 'Al': '0.1', 'O': '2.0'}]",0.0014968252287586453,Cathode,0.039559187124881656,0.3889980353634577,0.9399753899098631
Phosphate,"[{'P': '1.0', 'O': '4.0'}]",0.0015044773034974654,Cathode,0.04525776891331722,0.2907662082514734,0.9399753899098631
SiMn / C,"[{'Si': '1.0', 'Mn': '1.0'}, {'C': '1.0'}]",0.0015055102770964624,Anode,0.0978777378468552,0.3889980353634577,0.9399753899098631
PEDOT : PSS-Mg2+,"[{'P': '1.0', 'S': '2.0'}]",0.001506478689845522,Cathode,0.2800944861625566,0.3889980353634577,0.9399753899098631
LiNi0.2Mn0.6Co0.2O2,"[{'Li': '1.0', 'Ni': '0.2', 'Mn': '0.6', 'Co': '0.2', 'O': '2.0'}]",0.0015118372403903192,Cathode,0.059274441860678866,0.3889980353634577,0.9399753899098631
CuHCF,"[{'Cu': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",0.0015140484495006722,Cathode,0.0022886239763233117,0.005893909626719056,0.9399753899098631
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",0.0015147424786374983,Anode,0.24978630318293363,0.212180746561886,0.9879950779819726
CuS / graphene,"[{'Cu': '1.0', 'S': '1.0'}]",0.0015147424786374983,Anode,0.08822691385031112,0.212180746561886,0.9879950779819726
CuS @ rGO,"[{'Cu': '1.0', 'S': '1.0'}]",0.0015147424786374983,Anode,0.19627018630685944,0.212180746561886,0.9879950779819726
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",0.0015171231599789368,Cathode,0.027633526043437894,1.0,0.7799097630028312
(1âx)LiNi0.5Mn0.5O2-xLiMn1.9Al0,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",0.0015171231599789368,Cathode,0.05421924833867958,1.0,0.7799097630028312
LiMn0.5Ni0.5O2,"[{'Li': '1.0', 'Mn': '0.5', 'Ni': '0.5', 'O': '2.0'}]",0.0015171231599789368,Cathode,0.04295995367604482,1.0,0.7799097630028312
S0.6Se0.4 @ CNF,"[{'S': '0.6', 'Se': '0.4'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",0.0015185257444438251,Cathode,0.07949521594867599,0.3889980353634577,0.9399753899098631
Li2S / KB / CNT,"[{'Li': '2.0', 'S': '1.0'}, {'K': '1.0', 'B': '1.0'}]",0.0015186484100587058,Cathode,0.04594711348449894,0.3889980353634577,0.9399753899098631
Titanate,"[{'Ti': '1.0', 'O': '3.0'}]",0.001518906653458455,Anode,0.10127850439801836,0.9194499017681728,0.9399753899098631
NVP,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",0.0015198508558887883,Cathode,0.02301491741652037,0.3889980353634577,0.9949979491591553
NVP / C-3,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",0.0015198508558887883,Cathode,0.026668443643783485,0.3889980353634577,0.9949979491591553
NVP / C-P,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",0.0015198508558887883,Cathode,0.02131453414093879,0.3889980353634577,0.9949979491591553
NPV,"[{'N': '1.0', 'P': '1.0', 'V': '1.0'}]",0.0015198508558887883,Anode,0.07398045937922224,0.3889980353634577,0.9949979491591553
NVP / C-based,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",0.0015198508558887883,Cathode,0.016351253228430406,0.3889980353634577,0.9949979491591553
NVP / C-T,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",0.0015198508558887883,Cathode,0.026369727662938075,0.3889980353634577,0.9949979491591553
LiNi0.45Mn0.45Co0.1O2,"[{'Li': '1.0', 'Ni': '0.45', 'Mn': '0.45', 'Co': '0.1', 'O': '2.0'}]",0.0015205408499724933,Cathode,0.03859410472522725,0.8408644400785853,0.9399753899098631
LiNi0.8Co0.15Al0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Al': '0.05', 'O': '2.0'}]",0.0015224163426631723,Cathode,0.005735346832231913,0.8467583497053044,0.8219269900659271
LiNi0.80Co0.15Al0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Al': '0.05', 'O': '2.0'}]",0.0015224163426631723,Cathode,0.041834024209781336,0.8467583497053044,0.8219269900659271
LiNi0.4Mn0.4Co0.2O2,"[{'Li': '1.0', 'Ni': '0.4', 'Mn': '0.4', 'Co': '0.2', 'O': '2.0'}]",0.00152395853996605,Cathode,0.04158126453368138,0.8801571709233791,0.9399753899098631
LiCo0.95Al0.05O2,"[{'Li': '1.0', 'Co': '0.95', 'Al': '0.05', 'O': '2.0'}]",0.0015255152634601633,Cathode,0.03239000358459177,0.3889980353634577,0.9399753899098631
LiNi1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",0.0015284226193032205,Cathode,0.036755852535409334,0.8998035363457758,0.9299712882281735
LiNi1 / 3Mn1 / 3Co1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Mn': '0.3333', 'Co': '0.3333', 'O': '2.0'}]",0.0015284226193032205,Cathode,0.03216022206086453,0.8998035363457758,0.9299712882281735
LiNi1 / 3Co1 / 3Mn1 / 3O2âCNT /,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",0.0015284226193032205,Cathode,0.032697910826386276,0.8998035363457758,0.9299712882281735
LiNi0.5Co0.2Mn0.3O2,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.2', 'Mn': '0.3', 'O': '2.0'}]",0.0015300191897539151,Cathode,0.017454204542321158,0.5854616895874263,0.9399753899098631
LiNi0.5Mn0.3Co0.2O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.3', 'Co': '0.2', 'O': '2.0'}]",0.0015300191897539151,Cathode,0.03445803729813693,0.5854616895874263,0.9399753899098631
LiNi0.82Co0.15Al0.03O2,"[{'Li': '1.0', 'Ni': '0.82', 'Co': '0.15', 'Al': '0.03', 'O': '2.0'}]",0.0015326527882249831,Cathode,0.02411786873041112,0.3889980353634577,0.9399753899098631
LiNi0.5Mn0.25Co0.25O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.25', 'Co': '0.25', 'O': '2.0'}]",0.00153324319719766,Cathode,0.03583672644050037,0.3889980353634577,0.9399753899098631
Li1.05Ni1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.05', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",0.0015340232730352823,Cathode,0.03629628948795485,0.4872298624754419,0.9399753899098631
Li1.10Ni0.30Co0.30Mn0.40O2,"[{'Li': '1.1', 'Ni': '0.3', 'Co': '0.3', 'Mn': '0.4', 'O': '2.0'}]",0.0015355472125297978,Cathode,0.03629628948795485,0.3889980353634577,0.9399753899098631
LiNi0.6Co0.2Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",0.0015360798395417806,Cathode,0.033424020441364354,0.8998035363457758,0.8379335527566302
LiNi0.6Mn0.2Co0.2O2,"[{'Li': '1.0', 'Ni': '0.6', 'Mn': '0.2', 'Co': '0.2', 'O': '2.0'}]",0.0015360798395417806,Cathode,0.03629628948795485,0.8998035363457758,0.8379335527566302
Li[Ni0.6Co0.2Mn0.2]O2,"[{'Li': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",0.0015360798395417806,Cathode,0.04174211160029044,0.8998035363457758,0.8379335527566302
Li(Ni0.6Mn0.2Co0.2)O2,"[{'Li': '1.0', 'Ni': '0.6', 'Mn': '0.2', 'Co': '0.2', 'O': '2.0'}]",0.0015360798395417806,Cathode,0.04413183944705374,0.8998035363457758,0.8379335527566302
LiNi0.5Co0.3Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.3', 'Mn': '0.2', 'O': '2.0'}]",0.0015364672046414044,Cathode,0.031103227051719223,0.3889980353634577,0.9399753899098631
MnO @ NC-Z,"[{'Mn': '1.0', 'O': '1.0'}, {'N': '1.0', 'C': '1.0'}]",0.0015365156252788574,Anode,0.21713434866129283,0.16895874263261293,0.9399753899098631
LiNi0.2Mn0.2Co0.6O2,"[{'Li': '1.0', 'Ni': '0.2', 'Mn': '0.2', 'Co': '0.6', 'O': '2.0'}]",0.0015376292999402762,Cathode,0.036755852535409334,0.3889980353634577,0.9399753899098631
Na0.44MnO2,"[{'Na': '0.44', 'Mn': '1.0', 'O': '2.0'}]",0.0015380747698048435,Cathode,0.03445803729813693,0.3889980353634577,0.9399753899098631
LiNi0.7Co0.15Mn0.15O2,"[{'Li': '1.0', 'Ni': '0.7', 'Co': '0.15', 'Mn': '0.15', 'O': '2.0'}]",0.0015389164818859014,Cathode,0.049347880035662095,0.3889980353634577,0.9329725187326804
LiNi0.76Mn0.14Co0.10O2,"[{'Li': '1.0', 'Ni': '0.76', 'Mn': '0.14', 'Co': '0.1', 'O': '2.0'}]",0.001539328864314876,Cathode,0.037674978630318295,0.3889980353634577,0.8799507798197261
LiNi0.8Co0.1Mn0.1O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.1', 'Mn': '0.1', 'O': '2.0'}]",0.001541753124230022,Cathode,0.009182069688140516,0.8801571709233791,0.9399753899098631
Li(Ni0.8Co0.1Mn0.1)O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.1', 'Mn': '0.1', 'O': '2.0'}]",0.001541753124230022,Cathode,0.03216022206086453,0.8801571709233791,0.9399753899098631
LiAlO2-coated LiNi0.8Co0.1Mn0.1O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.1', 'Mn': '0.1', 'O': '2.0'}]",0.001541753124230022,Cathode,0.031057270746973772,0.8801571709233791,0.9399753899098631
LiNi0.975Ti0.025O2,"[{'Li': '1.0', 'Ni': '0.975', 'Ti': '0.025', 'O': '2.0'}]",0.00154305806040938,Cathode,0.03928344929640897,0.3889980353634577,0.9399753899098631
LiNi0.85Co0.075Mn0.075O2,"[{'Li': '1.0', 'Ni': '0.85', 'Co': '0.075', 'Mn': '0.075', 'O': '2.0'}]",0.0015431714454020823,Cathode,0.044338642818408255,0.3889980353634577,0.9399753899098631
ZnHCF,"[{'Zn': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",0.0015436495991969308,Cathode,0.015018520390812416,0.3889980353634577,0.9399753899098631
LiNi0.990Al0.005Ti0.005O2,"[{'Li': '1.0', 'Ni': '0.99', 'Al': '0.005', 'Ti': '0.005', 'O': '2.0'}]",0.0015439936278260342,Cathode,0.00032399194845540854,0.3889980353634577,0.9399753899098631
ZnS,"[{'Zn': '1.0', 'S': '1.0'}]",0.0015443436283337567,Anode,0.149348799161757,0.3889980353634577,0.9399753899098631
LiNi0.995Al0.005O2,"[{'Li': '1.0', 'Ni': '0.995', 'Al': '0.005', 'O': '2.0'}]",0.0015448672975278107,Cathode,0.00017693177326997492,0.8605108055009822,0.9399753899098631
