Compound_name,Extracted_name,Molecular_weight,Type,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent,Energy_in_Watt_hour_per_kg
VO2(B),"[{'B': '1.0', 'V': '1.0', 'O': '2.0'}]",0.0014847781741603424,Cathode,0.11488157060267097,0.4872298624754419,0.8999589831831051,0.11903922894503756
TiN-C / sulfur,"[{'Ti': '1.0', 'N': '1.0'}, {'S': '1.0'}]",0.0014877560433637009,Cathode,0.22724473570529138,0.4872298624754419,0.8999589831831051,0.2354689092277069
LiNi0.8Co0.1Al0.1O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.1', 'Al': '0.1', 'O': '2.0'}]",0.0014966315462088334,Cathode,0.03216022206086453,0.4872298624754419,0.8899548815014157,0.033324126896446635
LiNi0.75Co0.15Al0.10O2,"[{'Li': '1.0', 'Ni': '0.75', 'Co': '0.15', 'Al': '0.1', 'O': '2.0'}]",0.0014968252287586453,Cathode,0.039559187124881656,0.4872298624754419,0.8999589831831051,0.04099086657968171
Phosphate,"[{'P': '1.0', 'O': '4.0'}]",0.0015044773034974654,Cathode,0.04525776891331722,0.2907662082514734,0.8999589831831051,0.028133601272393068
SiMn / C,"[{'Si': '1.0', 'Mn': '1.0'}, {'C': '1.0'}]",0.0015055102770964624,Anode,0.0978777378468552,0.4872298624754419,0.8999589831831051,0.10142001352393831
PEDOT : PSS-Mg2+,"[{'P': '1.0', 'S': '2.0'}]",0.001506478689845522,Cathode,0.2800944861625566,0.4872298624754419,0.8999589831831051,0.2902313355365289
LiNi0.2Mn0.6Co0.2O2,"[{'Li': '1.0', 'Ni': '0.2', 'Mn': '0.6', 'Co': '0.2', 'O': '2.0'}]",0.0015118372403903192,Cathode,0.059274441860678866,0.4872298624754419,0.8999589831831051,0.06141963256792922
CuHCF,"[{'Cu': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",0.0015140484495006722,Cathode,0.0022886239763233117,0.005893909626719056,0.8999589831831051,3.809560091048486e-05
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",0.0015147424786374983,Anode,0.24978630318293363,0.212180746561886,0.9879950779819726,0.11387822741168963
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",0.0015171231599789368,Cathode,0.027633526043437894,1.0,0.7799097630028312,0.05853703368603511
S0.6Se0.4 @ CNF,"[{'S': '0.6', 'Se': '0.4'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",0.0015185257444438251,Cathode,0.07949521594867599,0.4872298624754419,0.8999589831831051,0.08237221306869588
Li2S / KB / CNT,"[{'Li': '2.0', 'S': '1.0'}, {'K': '1.0', 'B': '1.0'}]",0.0015186484100587058,Cathode,0.04594711348449894,0.4872298624754419,0.8999589831831051,0.04760997723787846
Titanate,"[{'Ti': '1.0', 'O': '3.0'}]",0.001518906653458455,Anode,0.10127850439801836,0.9194499017681728,0.8999589831831051,0.19730283145553767
NVP,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",0.0015198508558887883,Cathode,0.02301491741652037,0.3889980353634577,0.9949979491591553,0.03770512100115239
LiNi0.45Mn0.45Co0.1O2,"[{'Li': '1.0', 'Ni': '0.45', 'Mn': '0.45', 'Co': '0.1', 'O': '2.0'}]",0.0015205408499724933,Cathode,0.03859410472522725,0.8408644400785853,0.8999589831831051,0.06879113134410803
LiNi0.8Co0.15Al0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Al': '0.05', 'O': '2.0'}]",0.0015224163426631723,Cathode,0.005735346832231913,0.8467583497053044,0.8219269900659271,0.010300098096172345
LiNi0.4Mn0.4Co0.2O2,"[{'Li': '1.0', 'Ni': '0.4', 'Mn': '0.4', 'Co': '0.2', 'O': '2.0'}]",0.00152395853996605,Cathode,0.04158126453368138,0.8801571709233791,0.8999589831831051,0.07756264345374717
LiCo0.95Al0.05O2,"[{'Li': '1.0', 'Co': '0.95', 'Al': '0.05', 'O': '2.0'}]",0.0015255152634601633,Cathode,0.03239000358459177,0.4872298624754419,0.8999589831831051,0.033562224402137165
LiNi1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",0.0015284226193032205,Cathode,0.036755852535409334,0.8998035363457758,0.9299712882281735,0.07008638177506452
LiNi0.5Co0.2Mn0.3O2,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.2', 'Mn': '0.3', 'O': '2.0'}]",0.0015300191897539151,Cathode,0.017454204542321158,0.5854616895874263,0.8999589831831051,0.021704968618748748
LiNi0.82Co0.15Al0.03O2,"[{'Li': '1.0', 'Ni': '0.82', 'Co': '0.15', 'Al': '0.03', 'O': '2.0'}]",0.0015326527882249831,Cathode,0.02411786873041112,0.4872298624754419,0.8999589831831051,0.024990714197278066
LiNi0.5Mn0.25Co0.25O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.25', 'Co': '0.25', 'O': '2.0'}]",0.00153324319719766,Cathode,0.03583672644050037,0.4872298624754419,0.8999589831831051,0.03713368698749512
Li1.05Ni1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.05', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",0.0015340232730352823,Cathode,0.03629628948795485,0.4872298624754419,0.8999589831831051,0.03760988199887618
Li1.10Ni0.30Co0.30Mn0.40O2,"[{'Li': '1.1', 'Ni': '0.3', 'Co': '0.3', 'Mn': '0.4', 'O': '2.0'}]",0.0015355472125297978,Cathode,0.03629628948795485,0.4872298624754419,0.8999589831831051,0.03760988199887618
LiNi0.6Co0.2Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",0.0015360798395417806,Cathode,0.033424020441364354,0.8998035363457758,0.8379335527566302,0.04332422213544891
LiNi0.5Co0.3Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.3', 'Mn': '0.2', 'O': '2.0'}]",0.0015364672046414044,Cathode,0.031103227051719223,0.4872298624754419,0.8999589831831051,0.03222887837027019
MnO @ NC-Z,"[{'Mn': '1.0', 'O': '1.0'}, {'N': '1.0', 'C': '1.0'}]",0.0015365156252788574,Anode,0.21713434866129283,0.16895874263261293,0.8999589831831051,0.0791912303926704
LiNi0.2Mn0.2Co0.6O2,"[{'Li': '1.0', 'Ni': '0.2', 'Mn': '0.2', 'Co': '0.6', 'O': '2.0'}]",0.0015376292999402762,Cathode,0.036755852535409334,0.4872298624754419,0.8999589831831051,0.03808607701025724
Na0.44MnO2,"[{'Na': '0.44', 'Mn': '1.0', 'O': '2.0'}]",0.0015380747698048435,Cathode,0.03445803729813693,0.3889980353634577,0.8999589831831051,0.028562176782636024
LiNi0.7Co0.15Mn0.15O2,"[{'Li': '1.0', 'Ni': '0.7', 'Co': '0.15', 'Mn': '0.15', 'O': '2.0'}]",0.0015389164818859014,Cathode,0.049347880035662095,0.4872298624754419,0.9329725187326804,0.0511338203220983
LiNi0.76Mn0.14Co0.10O2,"[{'Li': '1.0', 'Ni': '0.76', 'Mn': '0.14', 'Co': '0.1', 'O': '2.0'}]",0.001539328864314876,Cathode,0.037674978630318295,0.4872298624754419,0.8799507798197261,0.0808483890322765
LiNi0.8Co0.1Mn0.1O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.1', 'Mn': '0.1', 'O': '2.0'}]",0.001541753124230022,Cathode,0.009182069688140516,0.8801571709233791,0.8999589831831051,0.017133496509490566
LiNi0.975Ti0.025O2,"[{'Li': '1.0', 'Ni': '0.975', 'Ti': '0.025', 'O': '2.0'}]",0.00154305806040938,Cathode,0.03928344929640897,0.4872298624754419,0.8999589831831051,0.040705149572853074
LiNi0.85Co0.075Mn0.075O2,"[{'Li': '1.0', 'Ni': '0.85', 'Co': '0.075', 'Mn': '0.075', 'O': '2.0'}]",0.0015431714454020823,Cathode,0.044338642818408255,0.4872298624754419,0.8999589831831051,0.04594329469804474
ZnHCF,"[{'Zn': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",0.0015436495991969308,Cathode,0.015018520390812416,0.4872298624754419,0.8999589831831051,0.015562052971933067
LiNi0.990Al0.005Ti0.005O2,"[{'Li': '1.0', 'Ni': '0.99', 'Al': '0.005', 'Ti': '0.005', 'O': '2.0'}]",0.0015439936278260342,Cathode,0.00032399194845540854,0.4872298624754419,0.8999589831831051,0.0003357174830236478
ZnS,"[{'Zn': '1.0', 'S': '1.0'}]",0.0015443436283337567,Anode,0.149348799161757,0.3889980353634577,0.8999589831831051,0.12380117905884817
LiNi0.995Al0.005O2,"[{'Li': '1.0', 'Ni': '0.995', 'Al': '0.005', 'O': '2.0'}]",0.0015448672975278107,Cathode,0.00017693177326997492,0.8605108055009822,0.8999589831831051,0.00032990790388479893
LiNi0.475Mn0.475Zr0.05O2,"[{'Li': '1.0', 'Ni': '0.475', 'Mn': '0.475', 'Zr': '0.05', 'O': '2.0'}]",0.0015448911850422875,Cathode,0.05054274395904374,0.4872298624754419,0.8999589831831051,0.052371927351689065
LiNi0.8Co0.15Mn0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Mn': '0.05', 'O': '2.0'}]",0.0015449771316737666,Cathode,0.048015147198044096,0.4872298624754419,0.8999589831831051,0.04975285478909323
LiNi0.990Ti0.010O2,"[{'Li': '1.0', 'Ni': '0.99', 'Ti': '0.01', 'O': '2.0'}]",0.00154567906951471,Cathode,0.040202575391317934,0.4872298624754419,0.8999589831831051,0.041657539595615196
LiCo0.99Al0.01O2,"[{'Li': '1.0', 'Co': '0.99', 'Al': '0.01', 'O': '2.0'}]",0.0015461431006236347,Cathode,0.0018290609288688314,0.4872298624754419,0.8999589831831051,0.0018952561452966219
LiNiO2,"[{'Li': '1.0', 'Ni': '1.0', 'O': '2.0'}]",0.0015474264089182636,Cathode,0.0514618700539527,0.4872298624754419,0.8999589831831051,0.05332431737445119
LiNi0.9Co0.1O2,"[{'Li': '1.0', 'Ni': '0.9', 'Co': '0.1', 'O': '2.0'}]",0.0015478137740178874,Cathode,0.044338642818408255,0.4872298624754419,0.8999589831831051,0.04594329469804474
LiCo0.95Mn0.05O2,"[{'Li': '1.0', 'Co': '0.95', 'Mn': '0.05', 'O': '2.0'}]",0.0015480760524707578,Cathode,0.044568424342135496,0.5854616895874263,0.8999589831831051,0.055419575424527856
LiNi0.8Co0.2O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.2', 'O': '2.0'}]",0.0015482011391175113,Cathode,0.047785365674316856,0.7033398821218074,0.7929150951890275,0.07130544100420004
LiNi0.75Co0.25O2,"[{'Li': '1.0', 'Ni': '0.75', 'Co': '0.25', 'O': '2.0'}]",0.0015483948216673232,Cathode,0.03836432320150002,0.5854616895874263,0.8999589831831051,0.04770521624015467
LiNi0.74Co0.26O2,"[{'Li': '1.0', 'Ni': '0.74', 'Co': '0.26', 'O': '2.0'}]",0.0015484335581772855,Cathode,0.04824492872177134,0.4872298624754419,0.8999589831831051,0.04999095229478376
LiCo0.4Ni0.6O2,"[{'Li': '1.0', 'Co': '0.4', 'Ni': '0.6', 'O': '2.0'}]",0.0015489758693167592,Cathode,0.03216022206086453,0.4872298624754419,0.8999589831831051,0.033324126896446635
LiCo0.7Ni0.3O2,"[{'Li': '1.0', 'Co': '0.7', 'Ni': '0.3', 'O': '2.0'}]",0.001550137964615631,Cathode,0.03216022206086453,0.5461689587426325,0.8999589831831051,0.03732416499204754
Li(Co0.75Ni0.25)O2,"[{'Li': '1.0', 'Co': '0.75', 'Ni': '0.25', 'O': '2.0'}]",0.0015503316471654428,Cathode,0.03399847425068245,0.4872298624754419,0.8999589831831051,0.035228906941970874
LCO,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",0.0015513000599145022,Cathode,0.044798205865862736,0.7622789783889979,0.9799917966366211,0.039038467033019365
LiNi0.975Ga0.025O2,"[{'Li': '1.0', 'Ni': '0.975', 'Ga': '0.025', 'O': '2.0'}]",0.0015518770725108171,Cathode,0.0,0.4872298624754419,0.8999589831831051,0.0
Fluorophosphate,"[{'P': '1.0', 'O': '3.0', 'F': '1.0'}]",0.0015528818007379665,Cathode,0.022968961111774922,0.4872298624754419,0.8999589831831051,0.023800226668825416
Na0.4Mn0.54Co0.46O2,"[{'Na': '0.4', 'Mn': '0.54', 'Co': '0.46', 'O': '2.0'}]",0.0015528930988867057,Cathode,0.03330912967950073,0.4872298624754419,0.8799507798197261,0.03451461442489929
Li1.5Ni0.25Mn0.75O2+d,"[{'Li': '1.5', 'Ni': '0.25', 'Mn': '0.75', 'O': '2.0'}]",0.0015579780728298936,Cathode,0.03652607101168209,0.3889980353634577,0.8999589831831051,0.03027647882360784
Li1.5Mn0.75Ni0.15Co0.10O2+Î´,"[{'Li': '1.5', 'Mn': '0.75', 'Ni': '0.15', 'Co': '0.1', 'O': '2.0'}]",0.0015583654379295172,Cathode,0.014903629628948796,0.4872298624754419,0.8999589831831051,0.015443004219087801
Na0.44Mn0.6Ni0.4O2,"[{'Na': '0.44', 'Mn': '0.6', 'Ni': '0.4', 'O': '2.0'}]",0.001562317368956305,Cathode,0.03356188935560069,0.7819253438113948,0.8999589831831051,0.05564814902999076
Li0.946Ca0.027CoO2,"[{'Li': '0.946', 'Ca': '0.027', 'Co': '1.0', 'O': '2.0'}]",0.0015627167746544422,Cathode,0.04086894181012693,0.8408644400785853,0.8999589831831051,0.07284545567100639
K0.3MnO2,"[{'K': '0.3', 'Mn': '1.0', 'O': '2.0'}]",0.001564121844712053,Cathode,0.031241095965955566,0.7819253438113948,0.8999589831831051,0.05180049333803179
FeP @ C,"[{'Fe': '1.0', 'P': '1.0'}, {'C': '1.0'}]",0.0015667785236869734,Anode,0.08340150185203908,0.20825147347740663,0.49979491591552533,0.03732797455213859
Na0.5Ni0.23Fe0.13Mn0.63O2,"[{'Na': '0.5', 'Ni': '0.23', 'Fe': '0.13', 'Mn': '0.63', 'O': '2.0'}]",0.0015673140559372034,Cathode,0.013777700162685319,0.4872298624754419,0.8999589831831051,0.014276326441204202
SVO,"[{'S': '1.0', 'V': '1.0', 'O': '1.0'}]",0.0015695304299155515,Cathode,0.05743618967086094,0.2907662082514734,0.8999589831831051,0.035705101953351935
Si / Co / C,"[{'Si': '1.0'}, {'Co': '1.0'}, {'C': '1.0'}]",0.0015699904259713548,Anode,0.14015753821266738,0.4872298624754419,0.8999589831831051,0.1452299545709959
Na0.5Ni0.25Mn0.75O2,"[{'Na': '0.5', 'Ni': '0.25', 'Mn': '0.75', 'O': '2.0'}]",0.0015754902033753898,Cathode,0.041351483009954136,0.4872298624754419,0.8999589831831051,0.04284802712406785
FeS @ C,"[{'Fe': '1.0', 'S': '1.0'}, {'C': '1.0'}]",0.0015843067944449542,Anode,0.06768444562909585,0.4872298624754419,0.8999589831831051,0.07013400127620262
Na0.67Ni0.25Mg0.1Mn0.65O2,"[{'Na': '0.67', 'Ni': '0.25', 'Mg': '0.1', 'Mn': '0.65', 'O': '2.0'}]",0.0015891286829246474,Cathode,0.014467044733867038,0.4872298624754419,0.8999589831831051,0.014990618958275793
Na0.80Li0.12Ni0.22Mn0.66O2,"[{'Na': '0.8', 'Li': '0.12', 'Ni': '0.22', 'Mn': '0.66', 'O': '2.0'}]",0.001592027303684708,Cathode,0.027105028538865244,0.8212180746561886,0.8999589831831051,0.047190925627863124
Si / Ge,"[{'Si': '1.0'}, {'Ge': '1.0'}]",0.0015972028242199328,Anode,0.3952150295499039,0.4872298624754419,0.9799917966366211,0.4095181858874846
Na0.6MnO2,"[{'Na': '0.6', 'Mn': '1.0', 'O': '2.0'}]",0.0015974449274071976,Cathode,0.04594711348449894,0.8408644400785853,0.8999589831831051,0.08189601805731482
KOH / CNF,"[{'K': '1.0', 'O': '1.0', 'H': '1.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",0.00160375575048857,Anode,0.028024154633774206,0.4872298624754419,0.8999589831831051,0.029038371794017085
Na0.6Co0.1Mn0.9O2,"[{'Na': '0.6', 'Co': '0.1', 'Mn': '0.9', 'O': '2.0'}]",0.0016038929422946867,Cathode,0.04295995367604482,0.4872298624754419,0.8999589831831051,0.044514709663901565
Na0.75Mn0.7Ni0.23O2,"[{'Na': '0.75', 'Mn': '0.7', 'Ni': '0.23', 'O': '2.0'}]",0.001604974175129012,Cathode,0.06157225709795126,0.7033398821218074,0.42976620414369887,0.09187706549586186
TiOF2,"[{'Ti': '1.0', 'O': '1.0', 'F': '2.0'}]",0.0016157156479394575,Anode,0.04709602110313514,0.4872298624754419,0.8999589831831051,0.04880046476633111
VOCl,"[{'V': '1.0', 'O': '1.0', 'Cl': '1.0'}]",0.0016242457502374252,Cathode,0.028644564747837754,0.4872298624754419,0.8999589831831051,0.029681235059381517
Li / CuS,"[{'Li': '1.0'}, {'Cu': '1.0', 'S': '1.0'}]",0.0016267555532787383,Cathode,0.12889824355003263,0.4872298624754419,0.8999589831831051,0.13356317679215993
Na0.67Fe0.5Mn0.5O2,"[{'Na': '0.67', 'Fe': '0.5', 'Mn': '0.5', 'O': '2.0'}]",0.0016307389577198705,Cathode,0.03140194303256463,0.4872298624754419,0.8999589831831051,0.03253840512766788
CNT / CoS @ C,"[{'Co': '1.0', 'S': '1.0', 'C': '1.0'}]",0.0016341477705965608,Anode,0.07834630833003979,0.5854616895874263,0.9959983593273242,0.0974199754283374
Na0.7MnO2,"[{'Na': '0.7', 'Mn': '1.0', 'O': '2.0'}]",0.0016345512759086689,Cathode,0.032367025432219046,0.7622789783889979,0.8999589831831051,0.05232526024057372
Na0.67Co0.25Mn0.65Cr0.10O2,"[{'Na': '0.67', 'Co': '0.25', 'Mn': '0.65', 'Cr': '0.1', 'O': '2.0'}]",0.0016347909580640614,Cathode,0.01975201977959356,0.4872298624754419,0.8999589831831051,0.02046686158915799
Na0.67Co0.25Mn0.75O2,"[{'Na': '0.67', 'Co': '0.25', 'Mn': '0.75', 'O': '2.0'}]",0.0016395394085769507,Cathode,0.012120975376611916,0.4675834970530451,0.8999589831831051,0.012056876732159353
Na0.8Li0.1Ni0.31Mn0.62O2,"[{'Na': '0.8', 'Li': '0.1', 'Ni': '0.31', 'Mn': '0.62', 'O': '2.0'}]",0.001639577176674164,Cathode,0.01837333063723012,0.8605108055009822,0.7599015596394522,0.03351460490099906
Na0.67Ni0.33Mn0.67O2,"[{'Na': '0.67', 'Ni': '0.33', 'Mn': '0.67', 'O': '2.0'}]",0.0016434195156581836,Cathode,0.03216022206086453,0.8801571709233791,0.8999589831831051,0.059991047533786035
GeP,"[{'Ge': '1.0', 'P': '1.0'}]",0.0016438318980871577,Anode,0.11947720107721578,0.4872298624754419,0.7799097630028312,0.12380117905884817
Na0.67Mn0.65Ni0.2Co0.15O2,"[{'Na': '0.67', 'Mn': '0.65', 'Ni': '0.2', 'Co': '0.15', 'O': '2.0'}]",0.001645212693265192,Cathode,0.021360490445684242,0.2907662082514734,0.8999589831831051,0.013276316917303974
OH-S @ MnO2,"[{'O': '1.0', 'H': '1.0'}, {'Mn': '1.0', 'O': '2.0'}]",0.001649303430119345,Cathode,0.2653884686440132,0.45776031434184666,1.0,0.2584929380279812
Na0.66Co0.5Mn0.5O2,"[{'Na': '0.66', 'Co': '0.5', 'Mn': '0.5', 'O': '2.0'}]",0.0016519488109455265,Cathode,0.0358597045928731,0.4872298624754419,0.8999589831831051,0.03715749673806417
Li1.4Ni0.3Mn0.7O2.4,"[{'Li': '1.4', 'Ni': '0.3', 'Mn': '0.7', 'O': '2.4'}]",0.0016530979940744108,Cathode,0.07572679895954926,0.8408644400785853,0.8999589831831051,0.13497080924580232
Li2NiO2,"[{'Li': '2.0', 'Ni': '1.0', 'O': '2.0'}]",0.0016594394835595034,Cathode,0.07742718223513083,0.4872298624754419,0.8999589831831051,0.08022933551748111
GeO2,"[{'Ge': '1.0', 'O': '2.0'}]",0.0016603594756711103,Anode,0.037904760154045536,0.4872298624754419,0.9899958983183106,0.039276564538709896
SiO2 @ CNF,"[{'Si': '1.0', 'O': '2.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",0.001667961515751229,Anode,0.1877223136242061,0.4872298624754419,0.8999589831831051,0.19451613824893568
Na0.95Cr0.95Ti0.05O2,"[{'Na': '0.95', 'Cr': '0.95', 'Ti': '0.05', 'O': '2.0'}]",0.001676500495166063,Cathode,0.02388808720668388,0.4872298624754419,0.8999589831831051,0.024752616691587535
LiVO3,"[{'Li': '1.0', 'V': '1.0', 'O': '3.0'}]",0.0016805428113827632,Cathode,0.05743618967086094,0.4872298624754419,0.8999589831831051,0.059514852522404973
Li1.5Ni0.25Mn0.75O2.5,"[{'Li': '1.5', 'Ni': '0.25', 'Mn': '0.75', 'O': '2.5'}]",0.0016870917025982794,Cathode,0.004586439213595713,0.4872298624754419,0.8999589831831051,0.004752426213582986
K0.5MnO2,"[{'K': '0.5', 'Mn': '1.0', 'O': '2.0'}]",0.0016903318502545083,Cathode,0.025266776349047324,0.2907662082514734,0.8999589831831051,0.01570491147534738
K0.45Mn0.5Co0.5O2,"[{'K': '0.45', 'Mn': '0.5', 'Co': '0.5', 'O': '2.0'}]",0.001691019423306341,Cathode,0.01906267520841184,0.7622789783889979,0.8999589831831051,0.03081934113658225
NbN,"[{'Nb': '1.0', 'N': '1.0'}]",0.001697239861197801,Anode,0.06892526585722294,0.4872298624754419,0.8999589831831051,0.07141972780693148
K0.5[Mn0.8Fe0.1Ni0.1]O2,"[{'K': '0.5', 'Mn': '0.8', 'Fe': '0.1', 'Ni': '0.1', 'O': '2.0'}]",0.0016978564173147023,Cathode,0.027564591586319725,0.7622789783889979,0.8999589831831051,0.04456232916503967
NaCrO2,"[{'Na': '1.0', 'Cr': '1.0', 'O': '2.0'}]",0.0016983858162841882,Cathode,0.028253936157501446,0.5854616895874263,0.5498154243239729,0.03513366793969466
Na0.7CoO2,"[{'Na': '0.7', 'Co': '1.0', 'O': '2.0'}]",0.0016990314247835613,Cathode,0.022968961111774922,0.4872298624754419,0.8999589831831051,0.023800226668825416
FeOCl,"[{'Fe': '1.0', 'O': '1.0', 'Cl': '1.0'}]",0.00170338928215433,Cathode,0.03560694491677313,0.6836935166994105,0.8999589831831051,0.05165763483461747
Li2S / KB / C,"[{'Li': '2.0', 'S': '1.0'}, {'K': '1.0', 'B': '1.0'}, {'C': '1.0'}]",0.0017125085022079757,Cathode,0.09190341822994696,0.40864440078585457,1.0,0.07999123801179057
Zn0.76Co0.24S @ C,"[{'Zn': '0.76', 'Co': '0.24', 'S': '1.0'}, {'C': '1.0'}]",0.001713230292510275,Anode,0.13303431097712295,0.4872298624754419,0.8999589831831051,0.13784893189458947
NVP / C,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}, {'C': '1.0'}]",0.001713710948038058,Cathode,0.023198742635502163,0.4282907662082514,0.9899958983183106,0.021228773607367687
Na0.74CoO2,"[{'Na': '0.74', 'Co': '1.0', 'O': '2.0'}]",0.00171387396418415,Cathode,0.024577431777865602,0.4872298624754419,0.8999589831831051,0.025466909208659128
Si @ TiO2,"[{'Si': '1.0'}, {'Ti': '1.0', 'O': '2.0'}]",0.0017139772615440496,Anode,0.6263982205718802,0.4872298624754419,0.8999589831831051,0.6490680863627273
CS3,"[{'C': '1.0', 'S': '3.0'}]",0.0017178670527527727,Cathode,0.05470178953850679,0.4872298624754419,0.8999589831831051,0.05668149220468766
NaNi0.5Ti0.5O2,"[{'Na': '1.0', 'Ni': '0.5', 'Ti': '0.5', 'O': '2.0'}]",0.001719109849114066,Cathode,0.0188328936846846,0.4872298624754419,0.8999589831831051,0.01951447156639587
Na @ NaPS-3,"[{'Na': '1.0'}, {'Na': '1.0', 'P': '1.0', 'S': '1.0'}]",0.0017311504476273751,Anode,0.02434765025413836,0.4872298624754419,0.8999589831831051,0.025228811702968597
ZnS / C,"[{'Zn': '1.0', 'S': '1.0'}, {'C': '1.0'}]",0.0017382037204830266,Anode,0.06157225709795126,0.005893909626719056,0.8999589831831051,0.0012666787302736218
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",0.001742932802740935,Anode,0.036985634059136574,0.15324165029469544,0.9099630848647946,0.0017047781407441977
Na0.67Ni0.33Mn0.57Sn0.1O2,"[{'Na': '0.67', 'Ni': '0.33', 'Mn': '0.57', 'Sn': '0.1', 'O': '2.0'}]",0.0017463488787132432,Cathode,0.035652901221518575,0.3889980353634577,0.8999589831831051,0.029552662406308626
NaNi0.35Mn0.35Fe0.3O2,"[{'Na': '1.0', 'Ni': '0.35', 'Mn': '0.35', 'Fe': '0.3', 'O': '2.0'}]",0.0017714743474875974,Cathode,0.06892526585722294,0.4872298624754419,0.8999589831831051,0.07141972780693148
NaNi0.5Mn0.5O2,"[{'Na': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",0.0017761735703524096,Cathode,0.028713499204955924,0.19253438113948915,0.8999589831831051,0.011895351384298898
S @ TiO2 / GA-1,"[{'S': '1.0', 'Ti': '1.0', 'O': '2.0'}]",0.0017781346061692554,Cathode,0.19967095285802258,0.4872298624754419,0.8999589831831051,0.20689720854484328
Fe0.92Mn0.08Si2,"[{'Fe': '0.92', 'Mn': '0.08', 'Si': '2.0'}]",0.0017784160914749822,Anode,0.04824492872177134,0.4872298624754419,0.8999589831831051,0.04999095229478376
TiS2,"[{'Ti': '1.0', 'S': '2.0'}]",0.0017791352993432837,Cathode,0.027564591586319725,0.4872298624754419,0.8999589831831051,0.0016095391384679855
NaNi0.5Fe0.5O2,"[{'Na': '1.0', 'Ni': '0.5', 'Fe': '0.5', 'O': '2.0'}]",0.0017834931567140527,Cathode,0.043419516723499293,0.8212180746561886,0.8999589831831051,0.07559119610662958
FeF3,"[{'Fe': '1.0', 'F': '3.0'}]",0.0017928867603799318,Cathode,0.05444902986240682,0.2907662082514734,0.8999589831831051,0.05827674549281422
PVP,"[{'P': '2.0', 'V': '1.0'}]",0.0017937018411103903,Cathode,0.04594711348449894,0.4872298624754419,0.9559819526005662,0.04760997723787846
Na[Ni0.6Co0.2Mn0.2]O2,"[{'Na': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",0.0017951302499152535,Cathode,0.03468781882186417,0.4872298624754419,0.8999589831831051,0.035943199459042466
Fe0.9Co0.1F3Â·0.5H2O,"[{'Fe': '0.9', 'Co': '0.1', 'F': '3.0'}]",0.0017978708579950925,Cathode,0.01952223825586632,0.4872298624754419,0.8999589831831051,0.02022876408346746
NVPF,"[{'N': '1.0', 'V': '1.0', 'P': '1.0', 'F': '1.0'}]",0.0018264826126660617,Cathode,0.026415683967683522,0.6444007858546168,0.8999589831831051,0.04760997723787846
VS2,"[{'V': '1.0', 'S': '2.0'}]",0.0018287583826263518,Cathode,0.3157106223402788,0.2907662082514734,0.9399753899098631,0.03360984390327527
FeCO3,"[{'Fe': '1.0', 'C': '1.0', 'O': '3.0'}]",0.001841533360807698,Anode,0.41267842535317417,0.4872298624754419,0.8999589831831051,0.42761359631996493
Ni0.25Mn0.75CO3,"[{'Ni': '0.25', 'Mn': '0.75', 'C': '1.0', 'O': '3.0'}]",0.0018420458125540753,Anode,0.23252971075101792,0.4872298624754419,0.8999589831831051,0.2409451518585891
Li2MnO3,"[{'Li': '2.0', 'Mn': '1.0', 'O': '3.0'}]",0.001857060245217622,Cathode,0.008033162069504315,0.6404715127701374,0.8999589831831051,0.010923913561081534
