Compound_name,Extracted_name,Molecular_weight,Type,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent,Energy_in_Watt_hour_per_kg
CoTiO3,"[{'Co': '1.0', 'Ti': '1.0', 'O': '3.0'}]",-0.10280495721678895,Anode,0.046539224585269094,0.01793423427174401,0.16480031424738348,0.0
CaMnO3 / C,"[{'Ca': '1.0', 'Mn': '1.0', 'O': '3.0'}, {'C': '1.0'}]",-0.10271117115942223,Cathode,5.987272404526456,-0.6731119997260615,0.16480031424738348,7.682204248001517
Co0.85Se / NC-X,"[{'Co': '0.85', 'Se': '1.0'}, {'N': '1.0', 'C': '1.0'}]",-0.10268718754431148,Anode,0.5015816526368836,0.5495082604239022,-2.204909201252004,1.7989378690672517
CNT / S / ZrO2,"[{'S': '1.0'}, {'Zr': '1.0', 'O': '2.0'}]",-0.1026045773144856,Cathode,1.142471494795315,0.01793423427174401,0.16480031424738348,0.0
NP2-Si @ TiO2,"[{'N': '1.0', 'P': '2.0'}, {'Ti': '1.0', 'O': '2.0'}]",-0.10238230022698212,Anode,0.7017932275668418,0.01793423427174401,0.16480031424738348,0.0
MoO3 / C,"[{'Mo': '1.0', 'O': '3.0'}, {'C': '1.0'}]",-0.10232528491457415,Anode,0.011072160824426185,0.01793423427174401,-1.6815895575798336,0.0
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",-0.10195757746498658,Cathode,-0.698269114392432,1.6126563127282185,0.16480031424738348,-0.19004640397742362
LiMn0.8Fe0.2PO4,"[{'Li': '1.0', 'Mn': '0.8', 'Fe': '0.2', 'P': '1.0', 'O': '4.0'}]",-0.10188263124998076,Cathode,-0.613148161366409,-0.7262694023412775,0.16480031424738348,-0.7145788806880049
LiTi0.08Fe0.92PO4,"[{'Li': '1.0', 'Ti': '0.08', 'Fe': '0.92', 'P': '1.0', 'O': '4.0'}]",-0.10184653807829991,Cathode,-0.5918679231099032,-0.5136397918804142,0.16480031424738348,-0.6492864033269106
LiMn0.7Fe0.3PO4-C,"[{'Li': '1.0', 'Mn': '0.7', 'Fe': '0.3', 'P': '1.0', 'O': '4.0'}]",-0.10184515814247785,Cathode,-0.5954146294859876,0.01793423427174401,0.16480031424738348,0.0
LiMn0.21Fe0.79PO4,"[{'Li': '1.0', 'Mn': '0.21', 'Fe': '0.79', 'P': '1.0', 'O': '4.0'}]",-0.10166153991571357,Cathode,-0.6832842799534758,0.01793423427174401,0.16480031424738348,0.0
