Compound_name,Extracted_name,Molecular_weight,Type,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent,Energy_in_Watt_hour_per_kg
Ni / Si,"[{'Ni': '1.0'}, {'Si': '1.0'}]",0.0013722566828258459,Anode,0.9409356980504184,0.2907662082514734,0.9459778509188768,0.6676449807054731
MnO2-280H,"[{'Mn': '1.0', 'O': '2.0'}]",0.00137480683639837,Cathode,0.21010114474431135,0.5854616895874263,0.3797456957352514,0.022772976792216966
MnS-(ZnCo)S / N-C,"[{'Mn': '1.0', 'S': '1.0'}]",0.0013758075295723985,Anode,0.09082342991227688,0.5854616895874263,0.8999589831831051,0.12908310234251863
Nickel phosphide,"[{'Ni': '1.0', 'P': '1.0'}]",0.0014188857566930712,Anode,0.11472493731599862,0.07465618860510805,0.8999589831831051,0.021685961193543126
CoP,"[{'Co': '1.0', 'P': '1.0'}]",0.0014227594076893098,Anode,0.11472493731599862,0.5854616895874263,0.8999589831831051,0.16299798902114246
NiHCF,"[{'Ni': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",0.0014357199983142258,Cathode,0.013603175223329711,0.6444007858546168,0.8999589831831051,0.021468558073808357
LiCrO2Â·Li2MnO3,"[{'Li': '1.0', 'Cr': '1.0', 'O': '2.0'}]",0.0014393354059107153,Cathode,0.03934326011964544,0.5324165029469548,0.8499384747746577,0.05098755367139519
NiOOH,"[{'Ni': '1.0', 'O': '2.0', 'H': '1.0'}]",0.0014516826684612266,Cathode,0.06301494533679293,0.2220039292730844,0.8999589831831051,0.03432251752812653
Orthosilicate,"[{'Si': '1.0', 'O': '4.0'}]",0.0014578482296302403,Cathode,0.003031354640914325,0.4872298624754419,0.8999589831831051,0.003750203815424751
Ni(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",0.0014679520026454297,Cathode,0.06623245594883238,0.01571709233791748,0.8999589831831051,0.015055166041632696
Li2Se,"[{'Li': '2.0', 'Se': '1.0'}]",0.0014702761932431732,Cathode,0.022796062686299613,0.4675834970530451,0.8999589831831051,0.02603402358823849
Phosphate,"[{'P': '1.0', 'O': '4.0'}]",0.0015044773034974654,Cathode,0.045088814784001625,0.2907662082514734,0.8999589831831051,0.03206696016087831
CuHCF,"[{'Cu': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",0.0015140484495006722,Cathode,0.002112065894617335,0.005893909626719056,0.8999589831831051,0.0
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",0.0015147424786374983,Anode,0.24965354305373932,0.212180746561886,0.9879950779819726,0.12993206152508288
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",0.0015171231599789368,Cathode,0.027461453073756838,1.0,0.7799097630028312,0.06676808522202293
Titanate,"[{'Ti': '1.0', 'O': '3.0'}]",0.001518906653458455,Anode,0.10111946387080317,0.9194499017681728,0.8999589831831051,0.225149192890918
NVP,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",0.0015198508558887883,Cathode,0.022842027123614463,0.3889980353634577,0.9949979491591553,0.04299146692755041
LiNi0.45Mn0.45Co0.1O2,"[{'Li': '1.0', 'Ni': '0.45', 'Mn': '0.45', 'Co': '0.1', 'O': '2.0'}]",0.0015205408499724933,Cathode,0.038423971373348444,0.8408644400785853,0.8999589831831051,0.07847165606826458
LiNi0.8Co0.15Al0.05O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.15', 'Al': '0.05', 'O': '2.0'}]",0.0015224163426631723,Cathode,0.005559398693231047,0.8467583497053044,0.8219269900659271,0.011712593075710636
LiNi0.4Mn0.4Co0.2O2,"[{'Li': '1.0', 'Ni': '0.4', 'Mn': '0.4', 'Co': '0.2', 'O': '2.0'}]",0.00152395853996605,Cathode,0.041411659798813664,0.8801571709233791,0.8999589831831051,0.08848306973205064
LiNi1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",0.0015284226193032205,Cathode,0.03658539388075446,0.8998035363457758,0.9299712882281735,0.079949997282461
LiNi0.5Co0.2Mn0.3O2,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.2', 'Mn': '0.3', 'O': '2.0'}]",0.0015300191897539151,Cathode,0.017280330208517672,0.5854616895874263,0.8999589831831051,0.02472960486982988
Li1.05Ni1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.05', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",0.0015340232730352823,Cathode,0.03612574950760597,0.4872298624754419,0.8999589831831051,0.042882765367683026
LiNi0.6Co0.2Mn0.2O2,"[{'Li': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",0.0015360798395417806,Cathode,0.03325297217542788,0.8998035363457758,0.8379335527566302,0.04940485895972607
MnO @ NC-Z,"[{'Mn': '1.0', 'O': '1.0'}, {'N': '1.0', 'C': '1.0'}]",0.0015365156252788574,Anode,0.21699581034153878,0.16895874263261293,0.8999589831831051,0.09034186640578291
Na0.44MnO2,"[{'Na': '0.44', 'Mn': '1.0', 'O': '2.0'}]",0.0015380747698048435,Cathode,0.03428717201501199,0.3889980353634577,0.8999589831831051,0.032556117180281535
LiNi0.8Co0.1Mn0.1O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.1', 'Mn': '0.1', 'O': '2.0'}]",0.001541753124230022,Cathode,0.00900673149184476,0.8801571709233791,0.8999589831831051,0.019511929996195443
ZnS,"[{'Zn': '1.0', 'S': '1.0'}]",0.0015443436283337567,Anode,0.14919826530213576,0.3889980353634577,0.8999589831831051,0.14125767704766565
LiNi0.995Al0.005O2,"[{'Li': '1.0', 'Ni': '0.995', 'Al': '0.005', 'O': '2.0'}]",0.0015448672975278107,Cathode,0.0,0.8605108055009822,0.8999589831831051,0.0003330615794336649
LiNiO2,"[{'Li': '1.0', 'Ni': '1.0', 'O': '2.0'}]",0.0015474264089182636,Cathode,0.05129401382150631,0.4872298624754419,0.8999589831831051,0.0608185227458014
LiCo0.95Mn0.05O2,"[{'Li': '1.0', 'Co': '0.95', 'Mn': '0.05', 'O': '2.0'}]",0.0015480760524707578,Cathode,0.04439934822427888,0.5854616895874263,0.8999589831831051,0.06320995706288385
LiNi0.8Co0.2O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.2', 'O': '2.0'}]",0.0015482011391175113,Cathode,0.047616858836318346,0.7033398821218074,0.7929150951890275,0.08134137724876352
LiNi0.75Co0.25O2,"[{'Li': '1.0', 'Ni': '0.75', 'Co': '0.25', 'O': '2.0'}]",0.0015483948216673232,Cathode,0.0381941491867742,0.5854616895874263,0.8999589831831051,0.05440513071362574
LiCo0.7Ni0.3O2,"[{'Li': '1.0', 'Co': '0.7', 'Ni': '0.3', 'O': '2.0'}]",0.001550137964615631,Cathode,0.031988950149269516,0.5461689587426325,0.8999589831831051,0.04255666068808087
LCO,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",0.0015513000599145022,Cathode,0.04462917041085313,0.7622789783889979,0.9799917966366211,0.04451328876569379
Li1.5Ni0.25Mn0.75O2+d,"[{'Li': '1.5', 'Ni': '0.25', 'Mn': '0.75', 'O': '2.0'}]",0.0015579780728298936,Cathode,0.036355571694180217,0.3889980353634577,0.8999589831831051,0.03451274525789445
Na0.44Mn0.6Ni0.4O2,"[{'Na': '0.44', 'Mn': '0.6', 'Ni': '0.4', 'O': '2.0'}]",0.001562317368956305,Cathode,0.033390865487372426,0.7819253438113948,0.8999589831831051,0.06347084080656556
Li0.946Ca0.027CoO2,"[{'Li': '0.946', 'Ca': '0.027', 'Co': '1.0', 'O': '2.0'}]",0.0015627167746544422,Cathode,0.0406992110204335,0.8408644400785853,0.8999589831831051,0.08309908147181912
K0.3MnO2,"[{'K': '0.3', 'Mn': '1.0', 'O': '2.0'}]",0.001564121844712053,Cathode,0.031069661402972522,0.7819253438113948,0.8999589831831051,0.05907929778792326
FeP @ C,"[{'Fe': '1.0', 'P': '1.0'}, {'C': '1.0'}]",0.0015667785236869734,Anode,0.08323929775532671,0.20825147347740663,0.49979491591552533,0.042561008750475575
SVO,"[{'S': '1.0', 'V': '1.0', 'O': '1.0'}]",0.0015695304299155515,Cathode,0.05726939067243674,0.2907662082514734,0.8999589831831051,0.040708734170335346
Na0.80Li0.12Ni0.22Mn0.66O2,"[{'Na': '0.8', 'Li': '0.12', 'Ni': '0.22', 'Mn': '0.66', 'O': '2.0'}]",0.001592027303684708,Cathode,0.02693286204463607,0.8212180746561886,0.8999589831831051,0.05381814229034187
Na0.6MnO2,"[{'Na': '0.6', 'Mn': '1.0', 'O': '2.0'}]",0.0015974449274071976,Cathode,0.045778281343724365,0.8408644400785853,0.8999589831831051,0.09342899070601662
Na0.75Mn0.7Ni0.23O2,"[{'Na': '0.75', 'Mn': '0.7', 'Ni': '0.23', 'O': '2.0'}]",0.001604974175129012,Cathode,0.061406190030773196,0.7033398821218074,0.42976620414369887,0.10482091418011846
CNT / CoS @ C,"[{'Co': '1.0', 'S': '1.0', 'C': '1.0'}]",0.0016341477705965608,Anode,0.07818320965069327,0.5854616895874263,0.9959983593273242,0.11114734496440024
Na0.7MnO2,"[{'Na': '0.7', 'Mn': '1.0', 'O': '2.0'}]",0.0016345512759086689,Cathode,0.03219579011718634,0.7622789783889979,0.8999589831831051,0.05967824338279254
Na0.67Co0.25Mn0.75O2,"[{'Na': '0.67', 'Co': '0.25', 'Mn': '0.75', 'O': '2.0'}]",0.0016395394085769507,Cathode,0.011946157258129387,0.4675834970530451,0.8999589831831051,0.013717702049024403
Na0.8Li0.1Ni0.31Mn0.62O2,"[{'Na': '0.8', 'Li': '0.1', 'Ni': '0.31', 'Mn': '0.62', 'O': '2.0'}]",0.001639577176674164,Cathode,0.018199618954814662,0.8605108055009822,0.7599015596394522,0.038208598293385514
Na0.67Ni0.33Mn0.67O2,"[{'Na': '0.67', 'Ni': '0.33', 'Mn': '0.67', 'O': '2.0'}]",0.0016434195156581836,Cathode,0.031988950149269516,0.8801571709233791,0.8999589831831051,0.06842763193651828
GeP,"[{'Ge': '1.0', 'P': '1.0'}]",0.0016438318980871577,Anode,0.11932138104748356,0.4872298624754419,0.7799097630028312,0.14125767704766565
Na0.67Mn0.65Ni0.2Co0.15O2,"[{'Na': '0.67', 'Mn': '0.65', 'Ni': '0.2', 'Co': '0.15', 'O': '2.0'}]",0.001645212693265192,Cathode,0.021187307380279883,0.2907662082514734,0.8999589831831051,0.015109516821566388
OH-S @ MnO2,"[{'O': '1.0', 'H': '1.0'}, {'Mn': '1.0', 'O': '2.0'}]",0.001649303430119345,Cathode,0.2652584695221307,0.45776031434184666,1.0,0.29498885809011355
Li1.4Ni0.3Mn0.7O2.4,"[{'Li': '1.4', 'Ni': '0.3', 'Mn': '0.7', 'O': '2.4'}]",0.0016530979940744108,Cathode,0.07556323672374685,0.8408644400785853,0.8999589831831051,0.15400619598891244
K0.5MnO2,"[{'K': '0.5', 'Mn': '1.0', 'O': '2.0'}]",0.0016903318502545083,Cathode,0.02509428455204209,0.2907662082514734,0.8999589831831051,0.01788140659818468
K0.45Mn0.5Co0.5O2,"[{'K': '0.45', 'Mn': '0.5', 'Co': '0.5', 'O': '2.0'}]",0.001691019423306341,Cathode,0.018889085514537406,0.7622789783889979,0.8999589831831051,0.03513234414913854
K0.5[Mn0.8Fe0.1Ni0.1]O2,"[{'K': '0.5', 'Mn': '0.8', 'Fe': '0.1', 'Ni': '0.1', 'O': '2.0'}]",0.0016978564173147023,Cathode,0.027392506417784564,0.7622789783889979,0.8999589831831051,0.05081797923800207
NaCrO2,"[{'Na': '1.0', 'Cr': '1.0', 'O': '2.0'}]",0.0016983858162841882,Cathode,0.028081972977507308,0.5854616895874263,0.5498154243239729,0.04005652481113104
FeOCl,"[{'Fe': '1.0', 'O': '1.0', 'Cl': '1.0'}]",0.00170338928215433,Cathode,0.03543628294788323,0.6836935166994105,0.8999589831831051,0.05891624544812218
Li2S / KB / C,"[{'Li': '2.0', 'S': '1.0'}, {'K': '1.0', 'B': '1.0'}, {'C': '1.0'}]",0.0017125085022079757,Cathode,0.09174271865857386,0.40864440078585457,1.0,0.09125495950866894
NVP / C,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}, {'C': '1.0'}]",0.001713710948038058,Cathode,0.02302588487287386,0.4282907662082514,0.9899958983183106,0.02418609707049296
Si @ TiO2,"[{'Si': '1.0'}, {'Ti': '1.0', 'O': '2.0'}]",0.0017139772615440496,Anode,0.626332106848931,0.4872298624754419,0.8999589831831051,0.7407739551062558
ZnS / C,"[{'Zn': '1.0', 'S': '1.0'}, {'C': '1.0'}]",0.0017382037204830266,Anode,0.061406190030773196,0.005893909626719056,0.8999589831831051,0.001402250122289255
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",0.001742932802740935,Anode,0.03681521606732871,0.15324165029469544,0.9099630848647946,0.0019022772976792217
Na0.67Ni0.33Mn0.57Sn0.1O2,"[{'Na': '0.67', 'Ni': '0.33', 'Mn': '0.57', 'Sn': '0.1', 'O': '2.0'}]",0.0017463488787132432,Cathode,0.035482247385198076,0.3889980353634577,0.8999589831831051,0.033686613402902334
NaNi0.5Mn0.5O2,"[{'Na': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",0.0017761735703524096,Cathode,0.0285416173506558,0.19253438113948915,0.8999589831831051,0.013533344203489318
TiS2,"[{'Ti': '1.0', 'S': '2.0'}]",0.0017791352993432837,Cathode,0.027392506417784564,0.4872298624754419,0.8999589831831051,0.0017935757378118376
NaNi0.5Fe0.5O2,"[{'Na': '1.0', 'Ni': '0.5', 'Fe': '0.5', 'O': '2.0'}]",0.0017834931567140527,Cathode,0.043250237291407645,0.8212180746561886,0.8999589831831051,0.0862329474427958
FeF3,"[{'Fe': '1.0', 'F': '3.0'}]",0.0017928867603799318,Cathode,0.05428170224697153,0.2907662082514734,0.8999589831831051,0.06647100385890536
NVPF,"[{'N': '1.0', 'V': '1.0', 'P': '1.0', 'F': '1.0'}]",0.0018264826126660617,Cathode,0.026243395484913327,0.6444007858546168,0.8999589831831051,0.054296429153758353
VS2,"[{'V': '1.0', 'S': '2.0'}]",0.0018287583826263518,Cathode,0.31558952838189097,0.2907662082514734,0.9399753899098631,0.0383172998532529
Li2MnO3,"[{'Li': '2.0', 'Mn': '1.0', 'O': '3.0'}]",0.001857060245217622,Cathode,0.007857620558973523,0.6404715127701374,0.8999589831831051,0.012424588292842001
CoCO3,"[{'Co': '1.0', 'C': '1.0', 'O': '3.0'}]",0.0018913743369593046,Anode,0.23147460809571638,0.1846758349705304,0.7518982782941006,0.10513397467253653
S @ MnO2,"[{'S': '1.0'}, {'Mn': '1.0', 'O': '2.0'}]",0.0018922620486459425,Cathode,0.17447870582530298,0.40864440078585457,0.8999589831831051,0.17343333876841133
Si / C @ TiO2,"[{'Si': '1.0'}, {'C': '1.0', 'Ti': '1.0', 'O': '2.0'}]",0.0019078373536933195,Anode,0.24066749555868627,0.6051080550098231,0.8999589831831051,0.35309527691722375
FeS2,"[{'Fe': '1.0', 'S': '2.0'}]",0.001907901914543257,Cathode,0.03212684346121406,0.3300589390962671,0.8999589831831051,0.06516658514049675
LiMnBO3,"[{'Li': '1.0', 'Mn': '1.0', 'B': '1.0', 'O': '3.0'}]",0.0019195228675319735,Cathode,0.05083436944835781,0.4872298624754419,0.8999589831831051,0.029838578183596934
PVK,"[{'P': '1.0', 'V': '1.0', 'K': '1.0'}]",0.0019248249273330752,Cathode,0.01383299740990396,0.8212180746561886,0.8999589831831051,0.02779498885809011
MnVO,"[{'Mn': '1.0', 'V': '1.0', 'O': '1.0'}]",0.0019387862111320195,Anode,0.172640128332709,0.03536345776031433,0.3787452855670825,0.016294363824120875
Ni / Cu,"[{'Ni': '1.0'}, {'Cu': '1.0'}]",0.00194460475773262,Cathode,0.00900673149184476,0.5068762278978388,0.8999589831831051,0.011250611446274253
NiS2-40,"[{'Ni': '1.0', 'S': '2.0'}]",0.0019538692396986247,Cathode,0.1822926601688274,0.0943025540275049,0.8999589831831051,0.043100168487417795
Sulfur / C3N4,"[{'S': '1.0'}, {'C': '3.0', 'N': '4.0'}]",0.001974980637628126,Cathode,0.16528581836233308,0.40864440078585457,0.8999589831831051,0.16430240773955107
LiCoBO3,"[{'Li': '1.0', 'Co': '1.0', 'B': '1.0', 'O': '3.0'}]",0.001984003016406866,Cathode,0.02233641831315112,0.7819253438113948,0.8999589831831051,0.04255666068808087
S @ Ni(OH)2,"[{'S': '1.0'}, {'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",0.0019854072148930025,Cathode,0.12001084760720632,0.5854616895874263,0.8999589831831051,0.17049839665199196
FeF3 / C,"[{'Fe': '1.0', 'F': '3.0'}, {'C': '1.0'}]",0.0019867468525292015,Cathode,0.1629875964965906,0.2907662082514734,0.8999589831831051,0.11571281047883036
NVPF @ C,"[{'N': '1.0', 'V': '1.0', 'P': '1.0', 'F': '1.0'}, {'C': '1.0'}]",0.0020203427048153316,Cathode,0.029690728283527038,0.8408644400785853,0.8999589831831051,0.054296429153758353
MoO2,"[{'Mo': '1.0', 'O': '2.0'}]",0.0020367492308056515,Anode,0.12001084760720632,0.06483300589390961,0.8999589831831051,0.01940322843632806
Sn / C,"[{'Sn': '1.0'}, {'C': '1.0'}]",0.0020815060400246944,Anode,0.09748827332293006,0.3889980353634577,0.800918376534379,0.10321213109408119
VB2 / Ni,"[{'V': '1.0', 'B': '2.0'}, {'Ni': '1.0'}]",0.002090116843385084,Anode,0.6203337477793431,0.13359528487229858,0.8559409357836713,0.20539159736942225
LiMnBO3 / C,"[{'Li': '1.0', 'Mn': '1.0', 'B': '1.0', 'O': '3.0'}, {'C': '1.0'}]",0.0021133829596812433,Cathode,0.027392506417784564,0.8801571709233791,0.8999589831831051,0.05864449154845372
RuO2,"[{'Ru': '1.0', 'O': '2.0'}]",0.002119387118725413,Anode,0.25951291485777456,0.15520628683693513,0.9899958983183106,0.09944018696668296
SnO,"[{'Sn': '1.0', 'O': '1.0'}]",0.0021458732074121968,Anode,0.22963603060312238,0.19253438113948915,0.8999589831831051,0.10864720908745039
